id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
3005,olej rzepakowy;gruszki,0.024,cebula,0.220,0.005,0.198,0.900
3006,ryż;jajka,0.023,papryka czerwona,0.181,0.005,0.202,1.116
3007,ryż;papryka czerwona,0.025,jajka,0.207,0.005,0.184,0.886
3008,jajka;papryka czerwona,0.029,ryż,0.170,0.005,0.157,0.922
3009,kasza jaglana;cebula,0.021,masło,0.131,0.003,0.146,1.116
3010,cebula;masło,0.025,kasza jaglana,0.134,0.003,0.121,0.906
3011,kasza jaglana;masło,0.016,cebula,0.220,0.003,0.194,0.880
3012,kasza jaglana;herbata,0.016,mąka,0.120,0.003,0.188,1.569
3013,kasza jaglana;mąka,0.013,herbata,0.136,0.003,0.240,1.765
3014,herbata;mąka,0.014,kasza jaglana,0.134,0.003,0.214,1.602
3015,pomidory;mąka,0.024,gruszki,0.223,0.004,0.167,0.747
3016,mąka;gruszki,0.019,pomidory,0.296,0.004,0.211,0.710
3017,herbata;chleb,0.054,ser żółty,0.331,0.013,0.241,0.727
3018,jabłka;czekolada gorzka,0.015,chleb,0.637,0.007,0.475,0.747
3019,chleb;czekolada gorzka,0.041,jabłka,0.253,0.007,0.179,0.706
3020,masło;jajka,0.021,banany,0.258,0.005,0.214,0.832
3021,masło;banany,0.029,jajka,0.207,0.005,0.159,0.768
3022,jajka;banany,0.042,masło,0.131,0.005,0.108,0.827
3023,mleko;czekolada gorzka,0.041,gruszki,0.223,0.008,0.193,0.863
3024,gruszki;czekolada gorzka,0.016,mleko,0.636,0.008,0.477,0.749
3025,winogrona;kawa,0.017,herbata,0.136,0.003,0.147,1.081
3026,winogrona;herbata,0.019,kawa,0.121,0.003,0.135,1.121
3027,kawa;herbata,0.013,winogrona,0.209,0.003,0.189,0.902
3028,ogórki;herbata,0.025,makaron pełnoziarnisty,0.168,0.004,0.170,1.009
3029,ogórki;makaron pełnoziarnisty,0.042,herbata,0.136,0.004,0.104,0.762
3030,herbata;makaron pełnoziarnisty,0.018,ogórki,0.294,0.004,0.236,0.804
3031,ryż;pomidory,0.034,papryka czerwona,0.181,0.005,0.150,0.830
3032,pomidory;papryka czerwona,0.037,ryż,0.170,0.005,0.139,0.818
3033,cytryny;herbata,0.008,jogurt naturalny,0.427,0.003,0.367,0.859
3034,cytryny;jogurt naturalny,0.024,herbata,0.136,0.003,0.118,0.870
3035,sok pomarańczowy;jajka,0.024,płatki owsiane,0.175,0.003,0.137,0.780
3036,olej rzepakowy;chleb,0.051,jajka,0.207,0.010,0.200,0.965
3037,olej rzepakowy;jajka,0.021,chleb,0.637,0.010,0.482,0.757
3038,chleb;jajka,0.089,olej rzepakowy,0.122,0.010,0.114,0.931
3039,cukierki;winogrona,0.012,gruszki,0.223,0.003,0.204,0.915
3040,cukierki;gruszki,0.014,winogrona,0.209,0.003,0.185,0.886
3041,płatki owsiane;herbata,0.018,pomidory,0.296,0.004,0.236,0.797
3042,płatki owsiane;pomidory,0.036,herbata,0.136,0.004,0.119,0.874
3043,herbata;pomidory,0.030,płatki owsiane,0.175,0.004,0.142,0.808
3044,cukierki;winogrona,0.012,ser żółty,0.331,0.005,0.367,1.110
3045,cukierki;ser żółty,0.020,winogrona,0.209,0.005,0.231,1.104
3046,płatki owsiane;czekolada gorzka,0.012,banany,0.258,0.002,0.184,0.713
3047,banany;czekolada gorzka,0.015,płatki owsiane,0.175,0.002,0.150,0.855
3048,kawa;ciasteczka owsiane,0.009,chleb,0.637,0.005,0.514,0.808
3049,chleb;ciasteczka owsiane,0.035,kawa,0.121,0.005,0.130,1.082
3050,cytryny;pomidory,0.019,papryka czerwona,0.181,0.004,0.230,1.268
3051,cytryny;papryka czerwona,0.016,pomidory,0.296,0.004,0.270,0.910
3052,pomidory;papryka czerwona,0.037,cytryny,0.084,0.004,0.118,1.410
3053,płatki owsiane;olej rzepakowy,0.020,mąka,0.120,0.003,0.130,1.087
3054,płatki owsiane;mąka,0.019,olej rzepakowy,0.122,0.003,0.133,1.092
3055,olej rzepakowy;mąka,0.011,płatki owsiane,0.175,0.003,0.233,1.326
3056,ryż;jogurt naturalny,0.052,herbata,0.136,0.006,0.107,0.785
3057,herbata;jogurt naturalny,0.044,ryż,0.170,0.006,0.126,0.745
3058,pomidory;czekolada gorzka,0.024,jajka,0.207,0.004,0.183,0.882
3059,jajka;czekolada gorzka,0.014,pomidory,0.296,0.004,0.298,1.006
3060,ryż;masło,0.015,jajka,0.207,0.002,0.150,0.724
3061,ryż;jajka,0.023,masło,0.131,0.002,0.101,0.771
3062,ryż;ser żółty,0.045,papryka czerwona,0.181,0.006,0.142,0.784
3063,ryż;papryka czerwona,0.025,ser żółty,0.331,0.006,0.255,0.771
3064,ser żółty;papryka czerwona,0.044,ryż,0.170,0.006,0.145,0.856
3065,winogrona;kawa,0.017,ser żółty,0.331,0.005,0.279,0.844
3066,kawa;ser żółty,0.029,winogrona,0.209,0.005,0.167,0.797
3067,kasza jaglana;ogórki,0.034,mąka,0.120,0.004,0.104,0.874
3068,kasza jaglana;mąka,0.013,ogórki,0.294,0.004,0.280,0.954
3069,ogórki;mąka,0.026,kasza jaglana,0.134,0.004,0.135,1.007
3070,płatki owsiane;cukier,0.013,pomidory,0.296,0.003,0.231,0.779
3071,pomidory;cukier,0.020,płatki owsiane,0.175,0.003,0.152,0.866
3072,cebula;cukier,0.016,sok pomarańczowy,0.176,0.003,0.161,0.919
3073,sok pomarańczowy;cukier,0.010,cebula,0.220,0.003,0.263,1.196
3074,jajka;czekolada gorzka,0.014,marchew,0.216,0.003,0.175,0.812
3075,marchew;czekolada gorzka,0.013,jajka,0.207,0.003,0.192,0.928
3076,herbata;olej rzepakowy,0.014,pomidory,0.296,0.004,0.309,1.043
3077,herbata;pomidory,0.030,olej rzepakowy,0.122,0.004,0.142,1.161
3078,olej rzepakowy;pomidory,0.030,herbata,0.136,0.004,0.143,1.050
3079,herbata;banany,0.026,mąka,0.120,0.003,0.106,0.885
3080,herbata;mąka,0.014,banany,0.258,0.003,0.196,0.763
3081,banany;mąka,0.026,herbata,0.136,0.003,0.108,0.793
3082,sok pomarańczowy;jajka,0.024,ziemniaki,0.217,0.004,0.168,0.777
3083,ziemniaki;jajka,0.033,sok pomarańczowy,0.176,0.004,0.123,0.701
3084,masło;marchew,0.024,makaron pełnoziarnisty,0.168,0.004,0.168,1.000
3085,masło;makaron pełnoziarnisty,0.019,marchew,0.216,0.004,0.216,1.000
3086,marchew;makaron pełnoziarnisty,0.027,masło,0.131,0.004,0.151,1.151
3087,winogrona;cebula,0.030,kasza jaglana,0.134,0.003,0.110,0.824
3088,kasza jaglana;cebula,0.021,winogrona,0.209,0.003,0.159,0.758
3089,kasza jaglana;winogrona,0.019,cebula,0.220,0.003,0.173,0.788
3090,kasza jaglana;masło,0.016,marchew,0.216,0.004,0.258,1.194
3091,kasza jaglana;marchew,0.023,masło,0.131,0.004,0.180,1.370
3092,masło;marchew,0.024,kasza jaglana,0.134,0.004,0.168,1.259
3093,jajka;papryka czerwona,0.029,gruszki,0.223,0.005,0.157,0.702
3094,jajka;gruszki,0.033,papryka czerwona,0.181,0.005,0.136,0.753
3095,papryka czerwona;gruszki,0.031,jajka,0.207,0.005,0.146,0.706
3096,masło;ciasteczka owsiane,0.010,gruszki,0.223,0.003,0.256,1.150
3097,masło;gruszki,0.024,ciasteczka owsiane,0.081,0.003,0.108,1.324
3098,ciasteczka owsiane;gruszki,0.015,masło,0.131,0.003,0.167,1.270
3099,winogrona;sok pomarańczowy,0.030,mąka,0.120,0.004,0.118,0.984
3100,winogrona;mąka,0.020,sok pomarańczowy,0.176,0.004,0.177,1.009
3101,sok pomarańczowy;mąka,0.015,winogrona,0.209,0.004,0.230,1.098
3102,kasza jaglana;herbata,0.016,masło,0.131,0.003,0.156,1.191
3103,kasza jaglana;masło,0.016,herbata,0.136,0.003,0.161,1.186
3104,herbata;masło,0.014,kasza jaglana,0.134,0.003,0.185,1.385
3105,ryż;papryka czerwona,0.025,mąka,0.120,0.003,0.133,1.110
3106,ryż;mąka,0.018,papryka czerwona,0.181,0.003,0.183,1.011
3107,papryka czerwona;mąka,0.018,ryż,0.170,0.003,0.186,1.094
3108,kasza jaglana;płatki owsiane,0.021,herbata,0.136,0.003,0.122,0.897
3109,kasza jaglana;herbata,0.016,płatki owsiane,0.175,0.003,0.156,0.891
3110,płatki owsiane;herbata,0.018,kasza jaglana,0.134,0.003,0.139,1.039
3111,winogrona;ziemniaki,0.033,pomidory,0.296,0.008,0.231,0.779
3112,winogrona;pomidory,0.048,ziemniaki,0.217,0.008,0.159,0.733
3113,ziemniaki;pomidory,0.051,winogrona,0.209,0.008,0.149,0.714
3114,cebula;cytryny,0.016,chleb,0.637,0.007,0.446,0.701
3115,cytryny;chleb,0.037,cebula,0.220,0.007,0.197,0.897
3116,winogrona;papryka czerwona,0.030,gruszki,0.223,0.005,0.176,0.791
3117,winogrona;gruszki,0.037,papryka czerwona,0.181,0.005,0.145,0.799
3118,papryka czerwona;gruszki,0.031,winogrona,0.209,0.005,0.171,0.817
3119,kasza jaglana;olej rzepakowy,0.014,marchew,0.216,0.003,0.193,0.893
3120,kasza jaglana;marchew,0.023,olej rzepakowy,0.122,0.003,0.124,1.013
3121,olej rzepakowy;marchew,0.019,kasza jaglana,0.134,0.003,0.145,1.082
3122,gruszki;czekolada gorzka,0.016,makaron pełnoziarnisty,0.168,0.003,0.154,0.913
3123,makaron pełnoziarnisty;czekolada gorzka,0.013,gruszki,0.223,0.003,0.200,0.897
3124,sok pomarańczowy;ogórki,0.033,winogrona,0.209,0.005,0.162,0.773
3125,kawa;papryka czerwona,0.014,gruszki,0.223,0.002,0.158,0.708
3126,cebula;masło,0.025,gruszki,0.223,0.005,0.182,0.815
3127,cebula;gruszki,0.037,masło,0.131,0.005,0.124,0.946
3128,masło;gruszki,0.024,cebula,0.220,0.005,0.194,0.880
3129,olej rzepakowy;ziemniaki,0.024,mleko,0.636,0.011,0.452,0.710
3130,olej rzepakowy;mleko,0.055,ziemniaki,0.217,0.011,0.195,0.901
3131,ziemniaki;mleko,0.093,olej rzepakowy,0.122,0.011,0.115,0.940
3132,kasza jaglana;ser żółty,0.029,mąka,0.120,0.003,0.115,0.963
3133,kasza jaglana;mąka,0.013,ser żółty,0.331,0.003,0.260,0.786
3134,ser żółty;mąka,0.030,kasza jaglana,0.134,0.003,0.110,0.824
3135,płatki owsiane;banany,0.036,papryka czerwona,0.181,0.007,0.182,1.004
3136,płatki owsiane;papryka czerwona,0.029,banany,0.258,0.007,0.228,0.886
3137,banany;papryka czerwona,0.036,płatki owsiane,0.175,0.007,0.182,1.037
3138,jabłka;płatki owsiane,0.037,masło,0.131,0.005,0.146,1.112
3139,jabłka;masło,0.023,płatki owsiane,0.175,0.005,0.233,1.331
3140,płatki owsiane;masło,0.023,jabłka,0.253,0.005,0.231,0.910
3141,cukierki;sok pomarańczowy,0.012,jogurt naturalny,0.427,0.004,0.340,0.797
3142,cukierki;jogurt naturalny,0.026,sok pomarańczowy,0.176,0.004,0.157,0.893
3143,płatki owsiane;sok pomarańczowy,0.025,marchew,0.216,0.004,0.162,0.748
3144,płatki owsiane;marchew,0.026,sok pomarańczowy,0.176,0.004,0.154,0.876
3145,sok pomarańczowy;marchew,0.028,płatki owsiane,0.175,0.004,0.144,0.822
3146,ryż;czekolada gorzka,0.013,gruszki,0.223,0.002,0.176,0.791
3147,gruszki;czekolada gorzka,0.016,ryż,0.170,0.002,0.138,0.816
3148,sok pomarańczowy;olej rzepakowy,0.015,papryka czerwona,0.181,0.003,0.180,0.995
3149,sok pomarańczowy;papryka czerwona,0.026,olej rzepakowy,0.122,0.003,0.108,0.884
3150,olej rzepakowy;papryka czerwona,0.017,sok pomarańczowy,0.176,0.003,0.162,0.921
3151,kasza jaglana;banany,0.027,papryka czerwona,0.181,0.005,0.189,1.041
3152,kasza jaglana;papryka czerwona,0.019,banany,0.258,0.005,0.263,1.022
3153,banany;papryka czerwona,0.036,kasza jaglana,0.134,0.005,0.140,1.046
3154,winogrona;cytryny,0.016,ziemniaki,0.217,0.003,0.177,0.819
3155,cytryny;ziemniaki,0.016,winogrona,0.209,0.003,0.177,0.849
3156,ryż;czekolada gorzka,0.013,ser żółty,0.331,0.004,0.294,0.889
3157,ser żółty;czekolada gorzka,0.018,ryż,0.170,0.004,0.217,1.281
3158,kasza jaglana;ziemniaki,0.019,papryka czerwona,0.181,0.003,0.132,0.726
3159,winogrona;kawa,0.017,pomidory,0.296,0.004,0.221,0.744
3160,winogrona;ziemniaki,0.033,ser żółty,0.331,0.010,0.308,0.930
3161,winogrona;ser żółty,0.055,ziemniaki,0.217,0.010,0.184,0.851
3162,ziemniaki;ser żółty,0.057,winogrona,0.209,0.010,0.179,0.858
3163,cebula;płatki owsiane,0.027,jabłka,0.253,0.005,0.179,0.707
3164,pomidory;papryka czerwona,0.037,czekolada gorzka,0.090,0.004,0.111,1.240
3165,pomidory;czekolada gorzka,0.024,papryka czerwona,0.181,0.004,0.172,0.950
3166,papryka czerwona;czekolada gorzka,0.013,pomidory,0.296,0.004,0.302,1.019
3167,płatki owsiane;mąka,0.019,masło,0.131,0.002,0.120,0.915
3168,masło;mąka,0.016,płatki owsiane,0.175,0.002,0.145,0.828
3169,ogórki;ziemniaki,0.043,makaron pełnoziarnisty,0.168,0.007,0.159,0.943
3170,ogórki;makaron pełnoziarnisty,0.042,ziemniaki,0.217,0.007,0.165,0.760
3171,ziemniaki;makaron pełnoziarnisty,0.028,ogórki,0.294,0.007,0.248,0.844
3172,jajka;mąka,0.016,ser żółty,0.331,0.004,0.270,0.816
3173,sok pomarańczowy;marchew,0.028,gruszki,0.223,0.005,0.171,0.767
3174,sok pomarańczowy;gruszki,0.029,marchew,0.216,0.005,0.168,0.778
3175,marchew;gruszki,0.033,sok pomarańczowy,0.176,0.005,0.145,0.826
3176,herbata;olej rzepakowy,0.014,ziemniaki,0.217,0.002,0.164,0.755
3177,herbata;ziemniaki,0.022,olej rzepakowy,0.122,0.002,0.103,0.848
3178,jabłka;płatki owsiane,0.037,papryka czerwona,0.181,0.005,0.146,0.805
3179,jabłka;papryka czerwona,0.032,płatki owsiane,0.175,0.005,0.168,0.958
3180,płatki owsiane;papryka czerwona,0.029,jabłka,0.253,0.005,0.184,0.727
3181,płatki owsiane;cukier,0.013,masło,0.131,0.002,0.154,1.173
3182,masło;cukier,0.010,płatki owsiane,0.175,0.002,0.200,1.141
3183,winogrona;herbata,0.019,ziemniaki,0.217,0.004,0.230,1.060
3184,winogrona;ziemniaki,0.033,herbata,0.136,0.004,0.131,0.961
3185,herbata;ziemniaki,0.022,winogrona,0.209,0.004,0.195,0.935
3186,chleb;jajka,0.089,jogurt naturalny,0.427,0.028,0.310,0.725
3187,chleb;jogurt naturalny,0.157,jajka,0.207,0.028,0.177,0.852
3188,jajka;jogurt naturalny,0.062,chleb,0.637,0.028,0.447,0.702
3189,sok pomarańczowy;ziemniaki,0.029,marchew,0.216,0.005,0.174,0.804
3190,sok pomarańczowy;marchew,0.028,ziemniaki,0.217,0.005,0.180,0.831
3191,ziemniaki;marchew,0.040,sok pomarańczowy,0.176,0.005,0.126,0.716
3192,olej rzepakowy;jajka,0.021,banany,0.258,0.004,0.181,0.702
3193,olej rzepakowy;banany,0.022,jajka,0.207,0.004,0.174,0.841
3194,ziemniaki;czekolada gorzka,0.012,chleb,0.637,0.005,0.447,0.702
3195,cebula;ogórki,0.043,sok pomarańczowy,0.176,0.006,0.135,0.771
3196,sok pomarańczowy;ogórki,0.033,cebula,0.220,0.006,0.177,0.804
3197,cukierki;ogórki,0.018,pomidory,0.296,0.004,0.211,0.713
3198,cukierki;pomidory,0.018,ogórki,0.294,0.004,0.217,0.740
3199,ziemniaki;mleko,0.093,banany,0.258,0.018,0.189,0.732
3200,banany;mleko,0.103,ziemniaki,0.217,0.018,0.170,0.786
3201,cebula;marchew,0.033,czekolada gorzka,0.090,0.003,0.101,1.125
3202,cebula;czekolada gorzka,0.018,marchew,0.216,0.003,0.186,0.859
3203,marchew;czekolada gorzka,0.013,cebula,0.220,0.003,0.250,1.136
3204,jabłka;banany,0.043,cebula,0.220,0.007,0.159,0.722
3205,cebula;banany,0.035,jabłka,0.253,0.007,0.199,0.783
3206,chleb;ciasteczka owsiane,0.035,ogórki,0.294,0.010,0.275,0.938
3207,ogórki;ziemniaki,0.043,ser żółty,0.331,0.011,0.247,0.747
3208,kawa;jajka,0.019,gruszki,0.223,0.004,0.189,0.848
3209,kawa;gruszki,0.019,jajka,0.207,0.004,0.192,0.925
3210,jajka;gruszki,0.033,kawa,0.121,0.004,0.106,0.880
3211,płatki owsiane;kawa,0.016,pomidory,0.296,0.005,0.317,1.071
3212,płatki owsiane;pomidory,0.036,kawa,0.121,0.005,0.140,1.160
3213,kawa;pomidory,0.031,płatki owsiane,0.175,0.005,0.165,0.943
3214,ogórki;ziemniaki,0.043,gruszki,0.223,0.007,0.165,0.738
3215,ziemniaki;gruszki,0.033,ogórki,0.294,0.007,0.214,0.728
3216,winogrona;jajka,0.032,gruszki,0.223,0.005,0.164,0.736
3217,jajka;gruszki,0.033,winogrona,0.209,0.005,0.159,0.761
3218,cukierki;ogórki,0.018,herbata,0.136,0.002,0.113,0.828
3219,cukierki;herbata,0.009,ogórki,0.294,0.002,0.229,0.779
3220,masło;jogurt naturalny,0.041,gruszki,0.223,0.007,0.178,0.798
3221,masło;gruszki,0.024,jogurt naturalny,0.427,0.007,0.312,0.730
3222,jogurt naturalny;gruszki,0.063,masło,0.131,0.007,0.117,0.895
3223,pomidory;cukier,0.020,kawa,0.121,0.002,0.101,0.840
3224,ziemniaki;banany,0.041,pomidory,0.296,0.009,0.222,0.750
3225,pomidory;banany,0.053,ziemniaki,0.217,0.009,0.174,0.803
3226,ser żółty;czekolada gorzka,0.018,pomidory,0.296,0.004,0.246,0.831
3227,jogurt naturalny;czekolada gorzka,0.028,papryka czerwona,0.181,0.004,0.138,0.760
3228,olej rzepakowy;chleb,0.051,pomidory,0.296,0.011,0.225,0.759
3229,pomidory;chleb,0.113,olej rzepakowy,0.122,0.011,0.101,0.830
3230,jogurt naturalny;mąka,0.032,herbata,0.136,0.004,0.111,0.817
3231,jabłka;jogurt naturalny,0.074,ryż,0.170,0.009,0.127,0.746
3232,ryż;jogurt naturalny,0.052,jabłka,0.253,0.009,0.180,0.709
3233,sok pomarańczowy;ciasteczka owsiane,0.010,banany,0.258,0.002,0.200,0.777
3234,ciasteczka owsiane;banany,0.016,sok pomarańczowy,0.176,0.002,0.123,0.701
3235,ogórki;kawa,0.031,makaron pełnoziarnisty,0.168,0.004,0.140,0.834
3236,ogórki;makaron pełnoziarnisty,0.042,kawa,0.121,0.004,0.104,0.860
3237,kawa;makaron pełnoziarnisty,0.016,ogórki,0.294,0.004,0.266,0.905
3238,kasza jaglana;jogurt naturalny,0.040,olej rzepakowy,0.122,0.004,0.108,0.887
3239,olej rzepakowy;jogurt naturalny,0.037,kasza jaglana,0.134,0.004,0.118,0.883
3240,kasza jaglana;ryż,0.017,gruszki,0.223,0.003,0.176,0.791
3241,kasza jaglana;gruszki,0.021,ryż,0.170,0.003,0.148,0.873
3242,ryż;gruszki,0.028,kasza jaglana,0.134,0.003,0.110,0.823
3243,cebula;mleko,0.089,kawa,0.121,0.009,0.105,0.875
3244,kawa;mleko,0.053,cebula,0.220,0.009,0.179,0.812
3245,cytryny;ryż,0.011,pomidory,0.296,0.004,0.318,1.074
3246,cytryny;pomidory,0.019,ryż,0.170,0.004,0.189,1.114
3247,ryż;pomidory,0.034,cytryny,0.084,0.004,0.105,1.257
3248,cytryny;herbata,0.008,marchew,0.216,0.002,0.267,1.233
3249,cytryny;marchew,0.015,herbata,0.136,0.002,0.131,0.964
3250,ziemniaki;ser żółty,0.057,banany,0.258,0.011,0.197,0.766
3251,ziemniaki;banany,0.041,ser żółty,0.331,0.011,0.272,0.821
3252,ser żółty;banany,0.060,ziemniaki,0.217,0.011,0.187,0.864
3253,cebula;chleb,0.087,jogurt naturalny,0.427,0.027,0.307,0.719
3254,chleb;jogurt naturalny,0.157,cebula,0.220,0.027,0.170,0.774
3255,ogórki;olej rzepakowy,0.024,pomidory,0.296,0.007,0.292,0.984
3256,ogórki;pomidory,0.058,olej rzepakowy,0.122,0.007,0.122,1.002
3257,olej rzepakowy;pomidory,0.030,ogórki,0.294,0.007,0.235,0.801
3258,jabłka;ryż,0.032,jajka,0.207,0.005,0.165,0.798
3259,jabłka;jajka,0.043,ryż,0.170,0.005,0.125,0.736
3260,ryż;jajka,0.023,jabłka,0.253,0.005,0.236,0.931
3261,cytryny;ziemniaki,0.016,jogurt naturalny,0.427,0.005,0.306,0.718
3262,cytryny;jogurt naturalny,0.024,ziemniaki,0.217,0.005,0.204,0.943
3263,sok pomarańczowy;kawa,0.014,jogurt naturalny,0.427,0.005,0.339,0.794
3264,cebula;ryż,0.024,ciasteczka owsiane,0.081,0.003,0.115,1.411
3265,cebula;ciasteczka owsiane,0.017,ryż,0.170,0.003,0.167,0.982
3266,ryż;ciasteczka owsiane,0.013,cebula,0.220,0.003,0.220,1.000
3267,sok pomarańczowy;czekolada gorzka,0.011,pomidory,0.296,0.003,0.222,0.750
3268,ser żółty;mleko,0.131,papryka czerwona,0.181,0.017,0.132,0.729
3269,mleko;papryka czerwona,0.070,ser żółty,0.331,0.017,0.247,0.747
3270,cukierki;ciasteczka owsiane,0.006,chleb,0.637,0.003,0.458,0.720
3271,kawa;czekolada gorzka,0.009,banany,0.258,0.002,0.235,0.914
3272,banany;czekolada gorzka,0.015,kawa,0.121,0.002,0.133,1.106
3273,sok pomarańczowy;jajka,0.024,winogrona,0.209,0.004,0.158,0.755
3274,masło;ciasteczka owsiane,0.010,jajka,0.207,0.002,0.205,0.989
3275,jajka;ciasteczka owsiane,0.012,masło,0.131,0.002,0.163,1.245
3276,kasza jaglana;pomidory,0.031,jajka,0.207,0.005,0.156,0.751
3277,kasza jaglana;jajka,0.022,pomidory,0.296,0.005,0.224,0.754
3278,pomidory;jajka,0.044,kasza jaglana,0.134,0.005,0.110,0.826
3279,płatki owsiane;makaron pełnoziarnisty,0.019,papryka czerwona,0.181,0.003,0.171,0.944
3280,papryka czerwona;makaron pełnoziarnisty,0.025,płatki owsiane,0.175,0.003,0.133,0.757
3281,płatki owsiane;czekolada gorzka,0.012,jogurt naturalny,0.427,0.004,0.327,0.765
3282,jogurt naturalny;czekolada gorzka,0.028,płatki owsiane,0.175,0.004,0.147,0.837
3283,masło;mąka,0.016,makaron pełnoziarnisty,0.168,0.002,0.129,0.766
3284,masło;makaron pełnoziarnisty,0.019,mąka,0.120,0.002,0.108,0.905
3285,mąka;makaron pełnoziarnisty,0.015,masło,0.131,0.002,0.133,1.016
3286,ogórki;kawa,0.031,ziemniaki,0.217,0.006,0.190,0.877
3287,ogórki;ziemniaki,0.043,kawa,0.121,0.006,0.135,1.123
3288,kawa;ziemniaki,0.022,ogórki,0.294,0.006,0.261,0.890
3289,jabłka;banany,0.043,ogórki,0.294,0.009,0.206,0.701
3290,sok pomarańczowy;czekolada gorzka,0.011,ser żółty,0.331,0.003,0.244,0.739
3291,ser żółty;czekolada gorzka,0.018,sok pomarańczowy,0.176,0.003,0.159,0.908
3292,cytryny;jajka,0.013,papryka czerwona,0.181,0.002,0.160,0.883
3293,płatki owsiane;ziemniaki,0.031,pomidory,0.296,0.007,0.221,0.747
3294,płatki owsiane;pomidory,0.036,ziemniaki,0.217,0.007,0.189,0.871
3295,ziemniaki;pomidory,0.051,płatki owsiane,0.175,0.007,0.134,0.766
3296,ogórki;kawa,0.031,gruszki,0.223,0.005,0.174,0.778
3297,ogórki;gruszki,0.052,kawa,0.121,0.005,0.102,0.850
3298,kawa;gruszki,0.019,ogórki,0.294,0.005,0.288,0.980
3299,sok pomarańczowy;masło,0.018,papryka czerwona,0.181,0.004,0.217,1.200
3300,sok pomarańczowy;papryka czerwona,0.026,masło,0.131,0.004,0.147,1.121
3301,masło;papryka czerwona,0.022,sok pomarańczowy,0.176,0.004,0.170,0.971
3302,jabłka;kasza jaglana,0.025,masło,0.131,0.003,0.110,0.839
3303,jabłka;masło,0.023,kasza jaglana,0.134,0.003,0.122,0.914
3304,cukierki;winogrona,0.012,makaron pełnoziarnisty,0.168,0.002,0.184,1.090
3305,cukierki;makaron pełnoziarnisty,0.014,winogrona,0.209,0.002,0.167,0.797
3306,cebula;ciasteczka owsiane,0.017,ogórki,0.294,0.004,0.242,0.826
3307,ogórki;ciasteczka owsiane,0.023,cebula,0.220,0.004,0.180,0.817
3308,kasza jaglana;jogurt naturalny,0.040,pomidory,0.296,0.008,0.210,0.709
3309,pomidory;jogurt naturalny,0.082,kasza jaglana,0.134,0.008,0.102,0.764
3310,ryż;mąka,0.018,gruszki,0.223,0.003,0.169,0.758
3311,ryż;gruszki,0.028,mąka,0.120,0.003,0.110,0.921
3312,mąka;gruszki,0.019,ryż,0.170,0.003,0.158,0.930
3313,jabłka;winogrona,0.037,sok pomarańczowy,0.176,0.005,0.130,0.741
3314,winogrona;płatki owsiane,0.025,sok pomarańczowy,0.176,0.004,0.153,0.872
3315,winogrona;sok pomarańczowy,0.030,płatki owsiane,0.175,0.004,0.126,0.719
3316,płatki owsiane;sok pomarańczowy,0.025,winogrona,0.209,0.004,0.152,0.725
3317,ogórki;herbata,0.025,gruszki,0.223,0.004,0.160,0.717
3318,płatki owsiane;pomidory,0.036,mąka,0.120,0.004,0.105,0.878
3319,pomidory;mąka,0.024,płatki owsiane,0.175,0.004,0.156,0.891
3320,ryż;olej rzepakowy,0.016,papryka czerwona,0.181,0.002,0.141,0.776
3321,olej rzepakowy;papryka czerwona,0.017,ryż,0.170,0.002,0.132,0.780
3322,cebula;cytryny,0.016,sok pomarańczowy,0.176,0.003,0.154,0.876
3323,sok pomarańczowy;cytryny,0.014,cebula,0.220,0.003,0.185,0.842
3324,sok pomarańczowy;ryż,0.024,pomidory,0.296,0.006,0.229,0.773
3325,sok pomarańczowy;pomidory,0.036,ryż,0.170,0.006,0.155,0.913
3326,ryż;pomidory,0.034,sok pomarańczowy,0.176,0.006,0.165,0.942
3327,sok pomarańczowy;kawa,0.014,marchew,0.216,0.002,0.161,0.743
3328,jabłka;sok pomarańczowy,0.037,ser żółty,0.331,0.009,0.236,0.714
3329,jabłka;ser żółty,0.060,sok pomarańczowy,0.176,0.009,0.143,0.814
3330,sok pomarańczowy;ser żółty,0.041,jabłka,0.253,0.009,0.209,0.823
3331,płatki owsiane;jajka,0.028,makaron pełnoziarnisty,0.168,0.003,0.119,0.708
3332,płatki owsiane;makaron pełnoziarnisty,0.019,jajka,0.207,0.003,0.171,0.825
3333,pomidory;cukier,0.020,gruszki,0.223,0.004,0.177,0.795
3334,cukier;gruszki,0.013,pomidory,0.296,0.004,0.275,0.926
3335,jabłka;ciasteczka owsiane,0.018,ziemniaki,0.217,0.003,0.157,0.725
