id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
1001,jabłka;jajka;ryż brązowy,0.068,mleko,0.434,0.024,0.353,0.813
1002,jabłka;jajka;mleko,0.059,ryż brązowy,0.412,0.024,0.407,0.987
1003,jabłka;ryż brązowy;mleko,0.070,jajka,0.432,0.024,0.343,0.794
1004,jajka;ryż brązowy;mleko,0.072,jabłka,0.407,0.024,0.333,0.819
1005,ryż brązowy;jogurt naturalny,0.172,banany;mleko,0.165,0.021,0.122,0.740
1006,ryż brązowy;mleko,0.181,jogurt naturalny;banany,0.156,0.021,0.116,0.744
1007,ryż brązowy;banany,0.149,jogurt naturalny;mleko,0.184,0.021,0.141,0.766
1008,jogurt naturalny;mleko,0.184,ryż brązowy;banany,0.149,0.021,0.114,0.766
1009,jogurt naturalny;banany,0.156,ryż brązowy;mleko,0.181,0.021,0.135,0.744
1010,banany;mleko,0.165,ryż brązowy;jogurt naturalny,0.172,0.021,0.127,0.740
1011,ryż brązowy;jogurt naturalny;mleko,0.075,banany,0.389,0.021,0.280,0.720
1012,ryż brązowy;jogurt naturalny;banany,0.057,mleko,0.434,0.021,0.368,0.849
1013,ryż brązowy;mleko;banany,0.063,jogurt naturalny,0.434,0.021,0.333,0.768
1014,jogurt naturalny;mleko;banany,0.063,ryż brązowy,0.412,0.021,0.333,0.809
1015,ziemniaki;ryż brązowy,0.156,jogurt naturalny;mleko,0.184,0.021,0.135,0.732
1016,ziemniaki;jogurt naturalny,0.165,ryż brązowy;mleko,0.181,0.021,0.127,0.703
1017,ryż brązowy;mleko,0.181,ziemniaki;jogurt naturalny,0.165,0.021,0.116,0.703
1018,jogurt naturalny;mleko,0.184,ziemniaki;ryż brązowy,0.156,0.021,0.114,0.732
1019,ziemniaki;ryż brązowy;jogurt naturalny,0.056,mleko,0.434,0.021,0.375,0.864
1020,ziemniaki;ryż brązowy;mleko,0.063,jogurt naturalny,0.434,0.021,0.333,0.768
1021,ser żółty;ogórki,0.172,banany;mleko,0.165,0.029,0.169,1.022
1022,ser żółty;mleko,0.194,ogórki;banany,0.156,0.029,0.149,0.958
1023,ser żółty;banany,0.163,ogórki;mleko,0.162,0.029,0.178,1.098
1024,ogórki;mleko,0.162,ser żółty;banany,0.163,0.029,0.179,1.098
1025,ogórki;banany,0.156,ser żółty;mleko,0.194,0.029,0.186,0.958
1026,banany;mleko,0.165,ser żółty;ogórki,0.172,0.029,0.176,1.022
1027,ser żółty;ogórki;mleko,0.076,banany,0.389,0.029,0.382,0.981
1028,ser żółty;ogórki;banany,0.071,mleko,0.434,0.029,0.408,0.941
1029,ser żółty;mleko;banany,0.073,ogórki,0.396,0.029,0.397,1.003
1030,ogórki;mleko;banany,0.062,ser żółty,0.418,0.029,0.468,1.119
1031,ziemniaki;ryż brązowy,0.156,chleb pełnoziarnisty;mleko,0.177,0.028,0.179,1.014
1032,ziemniaki;chleb pełnoziarnisty,0.164,ryż brązowy;mleko,0.181,0.028,0.171,0.943
1033,ziemniaki;mleko,0.178,ryż brązowy;chleb pełnoziarnisty,0.176,0.028,0.157,0.894
1034,ryż brązowy;chleb pełnoziarnisty,0.176,ziemniaki;mleko,0.178,0.028,0.159,0.894
1035,ryż brązowy;mleko,0.181,ziemniaki;chleb pełnoziarnisty,0.164,0.028,0.155,0.943
1036,chleb pełnoziarnisty;mleko,0.177,ziemniaki;ryż brązowy,0.156,0.028,0.158,1.014
1037,ziemniaki;ryż brązowy;chleb pełnoziarnisty,0.068,mleko,0.434,0.028,0.412,0.949
1038,ziemniaki;ryż brązowy;mleko,0.063,chleb pełnoziarnisty,0.414,0.028,0.444,1.074
1039,ziemniaki;chleb pełnoziarnisty;mleko,0.073,ryż brązowy,0.412,0.028,0.384,0.931
1040,ryż brązowy;chleb pełnoziarnisty;mleko,0.078,ziemniaki,0.401,0.028,0.359,0.895
1041,ryż brązowy;chleb pełnoziarnisty,0.176,ogórki;banany,0.156,0.028,0.159,1.020
1042,ryż brązowy;ogórki,0.169,chleb pełnoziarnisty;banany,0.158,0.028,0.166,1.049
1043,ryż brązowy;banany,0.149,chleb pełnoziarnisty;ogórki,0.163,0.028,0.188,1.153
1044,chleb pełnoziarnisty;ogórki,0.163,ryż brązowy;banany,0.149,0.028,0.172,1.153
1045,chleb pełnoziarnisty;banany,0.158,ryż brązowy;ogórki,0.169,0.028,0.177,1.049
1046,ogórki;banany,0.156,ryż brązowy;chleb pełnoziarnisty,0.176,0.028,0.179,1.020
1047,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,banany,0.389,0.028,0.384,0.986
1048,ryż brązowy;chleb pełnoziarnisty;banany,0.061,ogórki,0.396,0.028,0.459,1.159
1049,ryż brązowy;ogórki;banany,0.068,chleb pełnoziarnisty,0.414,0.028,0.412,0.995
1050,chleb pełnoziarnisty;ogórki;banany,0.059,ryż brązowy,0.412,0.028,0.475,1.152
1051,jabłka;ser żółty,0.163,ryż brązowy;chleb pełnoziarnisty,0.176,0.027,0.166,0.941
1052,ser żółty;ryż brązowy,0.171,jabłka;chleb pełnoziarnisty,0.162,0.027,0.158,0.975
1053,ser żółty;chleb pełnoziarnisty,0.160,jabłka;ryż brązowy,0.175,0.027,0.169,0.964
1054,jabłka;ryż brązowy,0.175,ser żółty;chleb pełnoziarnisty,0.160,0.027,0.154,0.964
1055,jabłka;chleb pełnoziarnisty,0.162,ser żółty;ryż brązowy,0.171,0.027,0.167,0.975
1056,ryż brązowy;chleb pełnoziarnisty,0.176,jabłka;ser żółty,0.163,0.027,0.153,0.941
1057,jabłka;ser żółty;ryż brązowy,0.068,chleb pełnoziarnisty,0.414,0.027,0.397,0.959
1058,jabłka;ser żółty;chleb pełnoziarnisty,0.059,ryż brązowy,0.412,0.027,0.458,1.111
1059,ser żółty;ryż brązowy;chleb pełnoziarnisty,0.071,jabłka,0.407,0.027,0.380,0.934
1060,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,ser żółty,0.418,0.027,0.342,0.818
1061,jabłka;jajka,0.167,ogórki;banany,0.156,0.021,0.126,0.806
1062,jabłka;ogórki,0.150,jajka;banany,0.157,0.021,0.140,0.892
1063,jabłka;banany,0.160,jajka;ogórki,0.155,0.021,0.131,0.847
1064,jajka;ogórki,0.155,jabłka;banany,0.160,0.021,0.135,0.847
1065,jajka;banany,0.157,jabłka;ogórki,0.150,0.021,0.134,0.892
1066,ogórki;banany,0.156,jabłka;jajka,0.167,0.021,0.135,0.806
1067,jabłka;jajka;ogórki,0.051,banany,0.389,0.021,0.412,1.059
1068,jabłka;jajka;banany,0.056,ogórki,0.396,0.021,0.375,0.947
1069,jabłka;ogórki;banany,0.065,jajka,0.432,0.021,0.323,0.748
1070,jajka;ogórki;banany,0.064,jabłka,0.407,0.021,0.328,0.806
1071,ser żółty;chleb pełnoziarnisty,0.160,jogurt naturalny;banany,0.156,0.023,0.144,0.921
1072,ser żółty;jogurt naturalny,0.175,chleb pełnoziarnisty;banany,0.158,0.023,0.131,0.832
1073,ser żółty;banany,0.163,chleb pełnoziarnisty;jogurt naturalny,0.169,0.023,0.141,0.835
1074,chleb pełnoziarnisty;jogurt naturalny,0.169,ser żółty;banany,0.163,0.023,0.136,0.835
1075,chleb pełnoziarnisty;banany,0.158,ser żółty;jogurt naturalny,0.175,0.023,0.146,0.832
1076,jogurt naturalny;banany,0.156,ser żółty;chleb pełnoziarnisty,0.160,0.023,0.147,0.921
1077,ser żółty;chleb pełnoziarnisty;jogurt naturalny,0.061,banany,0.389,0.023,0.377,0.969
1078,ser żółty;chleb pełnoziarnisty;banany,0.061,jogurt naturalny,0.434,0.023,0.377,0.869
1079,ser żółty;jogurt naturalny;banany,0.061,chleb pełnoziarnisty,0.414,0.023,0.377,0.911
1080,chleb pełnoziarnisty;jogurt naturalny;banany,0.059,ser żółty,0.418,0.023,0.390,0.933
1081,ziemniaki;jajka,0.177,ryż brązowy;jogurt naturalny,0.172,0.026,0.147,0.854
1082,ziemniaki;ryż brązowy,0.156,jajka;jogurt naturalny,0.180,0.026,0.167,0.926
1083,ziemniaki;jogurt naturalny,0.165,jajka;ryż brązowy,0.171,0.026,0.158,0.921
1084,jajka;ryż brązowy,0.171,ziemniaki;jogurt naturalny,0.165,0.026,0.152,0.921
1085,jajka;jogurt naturalny,0.180,ziemniaki;ryż brązowy,0.156,0.026,0.144,0.926
1086,ryż brązowy;jogurt naturalny,0.172,ziemniaki;jajka,0.177,0.026,0.151,0.854
1087,ziemniaki;jajka;ryż brązowy,0.071,jogurt naturalny,0.434,0.026,0.366,0.844
1088,ziemniaki;jajka;jogurt naturalny,0.076,ryż brązowy,0.412,0.026,0.342,0.830
1089,ziemniaki;ryż brązowy;jogurt naturalny,0.056,jajka,0.432,0.026,0.464,1.075
1090,jajka;ryż brązowy;jogurt naturalny,0.067,ziemniaki,0.401,0.026,0.388,0.968
1091,ziemniaki;jabłka,0.160,jajka;chleb pełnoziarnisty,0.180,0.026,0.162,0.903
1092,ziemniaki;jajka,0.177,jabłka;chleb pełnoziarnisty,0.162,0.026,0.147,0.907
1093,ziemniaki;chleb pełnoziarnisty,0.164,jabłka;jajka,0.167,0.026,0.159,0.949
1094,jabłka;jajka,0.167,ziemniaki;chleb pełnoziarnisty,0.164,0.026,0.156,0.949
1095,jabłka;chleb pełnoziarnisty,0.162,ziemniaki;jajka,0.177,0.026,0.160,0.907
1096,jajka;chleb pełnoziarnisty,0.180,ziemniaki;jabłka,0.160,0.026,0.144,0.903
1097,ziemniaki;jabłka;jajka,0.065,chleb pełnoziarnisty,0.414,0.026,0.400,0.966
1098,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,jajka,0.432,0.026,0.388,0.898
1099,ziemniaki;jajka;chleb pełnoziarnisty,0.074,jabłka,0.407,0.026,0.351,0.863
1100,jabłka;jajka;chleb pełnoziarnisty,0.059,ziemniaki,0.401,0.026,0.441,1.099
1101,ser żółty;jajka,0.176,jogurt naturalny;mleko,0.184,0.030,0.170,0.926
1102,ser żółty;jogurt naturalny,0.175,jajka;mleko,0.171,0.030,0.171,1.003
1103,ser żółty;mleko,0.194,jajka;jogurt naturalny,0.180,0.030,0.155,0.859
1104,jajka;jogurt naturalny,0.180,ser żółty;mleko,0.194,0.030,0.167,0.859
1105,jajka;mleko,0.171,ser żółty;jogurt naturalny,0.175,0.030,0.175,1.003
1106,jogurt naturalny;mleko,0.184,ser żółty;jajka,0.176,0.030,0.163,0.926
1107,ser żółty;jajka;jogurt naturalny,0.077,mleko,0.434,0.030,0.390,0.898
1108,ser żółty;jajka;mleko,0.070,jogurt naturalny,0.434,0.030,0.429,0.987
1109,ser żółty;jogurt naturalny;mleko,0.080,jajka,0.432,0.030,0.375,0.868
1110,jajka;jogurt naturalny;mleko,0.070,ser żółty,0.418,0.030,0.429,1.025
1111,jabłka;ser żółty,0.163,jogurt naturalny;mleko,0.184,0.036,0.221,1.200
1112,ser żółty;jogurt naturalny,0.175,jabłka;mleko,0.170,0.036,0.206,1.210
1113,ser żółty;mleko,0.194,jabłka;jogurt naturalny,0.177,0.036,0.186,1.048
1114,jabłka;jogurt naturalny,0.177,ser żółty;mleko,0.194,0.036,0.203,1.048
1115,jabłka;mleko,0.170,ser żółty;jogurt naturalny,0.175,0.036,0.212,1.210
1116,jogurt naturalny;mleko,0.184,jabłka;ser żółty,0.163,0.036,0.196,1.200
1117,jabłka;ser żółty;jogurt naturalny,0.070,mleko,0.434,0.036,0.514,1.185
1118,jabłka;ser żółty;mleko,0.078,jogurt naturalny,0.434,0.036,0.462,1.063
1119,ser żółty;jogurt naturalny;mleko,0.080,jabłka,0.407,0.036,0.450,1.106
1120,jabłka;jogurt naturalny;mleko,0.079,ser żółty,0.418,0.036,0.456,1.090
1121,ser żółty;jajka,0.176,chleb pełnoziarnisty;mleko,0.177,0.026,0.148,0.835
1122,ser żółty;chleb pełnoziarnisty,0.160,jajka;mleko,0.171,0.026,0.162,0.950
1123,ser żółty;mleko,0.194,jajka;chleb pełnoziarnisty,0.180,0.026,0.134,0.745
1124,jajka;chleb pełnoziarnisty,0.180,ser żółty;mleko,0.194,0.026,0.144,0.745
1125,jajka;mleko,0.171,ser żółty;chleb pełnoziarnisty,0.160,0.026,0.152,0.950
1126,chleb pełnoziarnisty;mleko,0.177,ser żółty;jajka,0.176,0.026,0.147,0.835
1127,ser żółty;jajka;chleb pełnoziarnisty,0.072,mleko,0.434,0.026,0.361,0.832
1128,ser żółty;jajka;mleko,0.070,chleb pełnoziarnisty,0.414,0.026,0.371,0.897
1129,ser żółty;chleb pełnoziarnisty;mleko,0.073,jajka,0.432,0.026,0.356,0.824
1130,jajka;chleb pełnoziarnisty;mleko,0.071,ser żółty,0.418,0.026,0.366,0.876
1131,ziemniaki;ser żółty,0.159,jabłka;mleko,0.170,0.039,0.245,1.443
1132,ziemniaki;jabłka,0.160,ser żółty;mleko,0.194,0.039,0.244,1.256
1133,ziemniaki;mleko,0.178,jabłka;ser żółty,0.163,0.039,0.219,1.344
1134,jabłka;ser żółty,0.163,ziemniaki;mleko,0.178,0.039,0.239,1.344
1135,ser żółty;mleko,0.194,ziemniaki;jabłka,0.160,0.039,0.201,1.256
1136,jabłka;mleko,0.170,ziemniaki;ser żółty,0.159,0.039,0.229,1.443
1137,ziemniaki;jabłka;ser żółty,0.065,mleko,0.434,0.039,0.600,1.382
1138,ziemniaki;ser żółty;mleko,0.081,jabłka,0.407,0.039,0.481,1.183
1139,ziemniaki;jabłka;mleko,0.077,ser żółty,0.418,0.039,0.506,1.212
1140,jabłka;ser żółty;mleko,0.078,ziemniaki,0.401,0.039,0.500,1.247
1141,ziemniaki;jabłka,0.160,ryż brązowy;jogurt naturalny,0.172,0.021,0.131,0.763
1142,ziemniaki;ryż brązowy,0.156,jabłka;jogurt naturalny,0.177,0.021,0.135,0.761
1143,ziemniaki;jogurt naturalny,0.165,jabłka;ryż brązowy,0.175,0.021,0.127,0.727
1144,jabłka;ryż brązowy,0.175,ziemniaki;jogurt naturalny,0.165,0.021,0.120,0.727
1145,jabłka;jogurt naturalny,0.177,ziemniaki;ryż brązowy,0.156,0.021,0.119,0.761
1146,ryż brązowy;jogurt naturalny,0.172,ziemniaki;jabłka,0.160,0.021,0.122,0.763
1147,ziemniaki;jabłka;ryż brązowy,0.062,jogurt naturalny,0.434,0.021,0.339,0.780
1148,ziemniaki;jabłka;jogurt naturalny,0.070,ryż brązowy,0.412,0.021,0.300,0.728
1149,ziemniaki;ryż brązowy;jogurt naturalny,0.056,jabłka,0.407,0.021,0.375,0.921
1150,jabłka;ryż brązowy;jogurt naturalny,0.069,ziemniaki,0.401,0.021,0.304,0.759
1151,ryż brązowy;chleb pełnoziarnisty,0.176,jogurt naturalny;ogórki,0.162,0.030,0.170,1.052
1152,ryż brązowy;ogórki,0.169,chleb pełnoziarnisty;jogurt naturalny,0.169,0.030,0.178,1.050
1153,ryż brązowy;jogurt naturalny,0.172,chleb pełnoziarnisty;ogórki,0.163,0.030,0.174,1.070
1154,chleb pełnoziarnisty;ogórki,0.163,ryż brązowy;jogurt naturalny,0.172,0.030,0.184,1.070
1155,chleb pełnoziarnisty;jogurt naturalny,0.169,ryż brązowy;ogórki,0.169,0.030,0.178,1.050
1156,jogurt naturalny;ogórki,0.162,ryż brązowy;chleb pełnoziarnisty,0.176,0.030,0.185,1.052
1157,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,jogurt naturalny,0.434,0.030,0.411,0.947
1158,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.071,ogórki,0.396,0.030,0.423,1.067
1159,ryż brązowy;jogurt naturalny;ogórki,0.066,chleb pełnoziarnisty,0.414,0.030,0.455,1.098
1160,chleb pełnoziarnisty;jogurt naturalny;ogórki,0.065,ryż brązowy,0.412,0.030,0.462,1.120
1161,ziemniaki;ser żółty,0.159,jabłka;ryż brązowy,0.175,0.025,0.157,0.898
1162,ziemniaki;jabłka,0.160,ser żółty;ryż brązowy,0.171,0.025,0.156,0.914
1163,ziemniaki;ryż brązowy,0.156,jabłka;ser żółty,0.163,0.025,0.160,0.983
1164,jabłka;ser żółty,0.163,ziemniaki;ryż brązowy,0.156,0.025,0.153,0.983
1165,ser żółty;ryż brązowy,0.171,ziemniaki;jabłka,0.160,0.025,0.146,0.914
1166,jabłka;ryż brązowy,0.175,ziemniaki;ser żółty,0.159,0.025,0.143,0.898
1167,ziemniaki;jabłka;ser żółty,0.065,ryż brązowy,0.412,0.025,0.385,0.934
1168,ziemniaki;ser żółty;ryż brązowy,0.062,jabłka,0.407,0.025,0.403,0.991
1169,ziemniaki;jabłka;ryż brązowy,0.062,ser żółty,0.418,0.025,0.403,0.965
1170,jabłka;ser żółty;ryż brązowy,0.068,ziemniaki,0.401,0.025,0.368,0.917
1171,ziemniaki;ser żółty,0.159,chleb pełnoziarnisty;mleko,0.177,0.030,0.189,1.066
1172,ziemniaki;chleb pełnoziarnisty,0.164,ser żółty;mleko,0.194,0.030,0.183,0.943
1173,ziemniaki;mleko,0.178,ser żółty;chleb pełnoziarnisty,0.160,0.030,0.169,1.053
1174,ser żółty;chleb pełnoziarnisty,0.160,ziemniaki;mleko,0.178,0.030,0.188,1.053
1175,ser żółty;mleko,0.194,ziemniaki;chleb pełnoziarnisty,0.164,0.030,0.155,0.943
1176,chleb pełnoziarnisty;mleko,0.177,ziemniaki;ser żółty,0.159,0.030,0.169,1.066
1177,ziemniaki;ser żółty;chleb pełnoziarnisty,0.059,mleko,0.434,0.030,0.508,1.172
1178,ziemniaki;ser żółty;mleko,0.081,chleb pełnoziarnisty,0.414,0.030,0.370,0.895
1179,ziemniaki;chleb pełnoziarnisty;mleko,0.073,ser żółty,0.418,0.030,0.411,0.983
1180,ser żółty;chleb pełnoziarnisty;mleko,0.073,ziemniaki,0.401,0.030,0.411,1.025
1181,ziemniaki;jabłka,0.160,ryż brązowy;mleko,0.181,0.023,0.144,0.794
1182,ziemniaki;ryż brązowy,0.156,jabłka;mleko,0.170,0.023,0.147,0.867
1183,ziemniaki;mleko,0.178,jabłka;ryż brązowy,0.175,0.023,0.129,0.738
1184,jabłka;ryż brązowy,0.175,ziemniaki;mleko,0.178,0.023,0.131,0.738
1185,jabłka;mleko,0.170,ziemniaki;ryż brązowy,0.156,0.023,0.135,0.867
1186,ryż brązowy;mleko,0.181,ziemniaki;jabłka,0.160,0.023,0.127,0.794
1187,ziemniaki;jabłka;ryż brązowy,0.062,mleko,0.434,0.023,0.371,0.855
1188,ziemniaki;jabłka;mleko,0.077,ryż brązowy,0.412,0.023,0.299,0.725
1189,ziemniaki;ryż brązowy;mleko,0.063,jabłka,0.407,0.023,0.365,0.897
1190,jabłka;ryż brązowy;mleko,0.070,ziemniaki,0.401,0.023,0.329,0.819
1191,ziemniaki;jajka,0.177,ryż brązowy;banany,0.149,0.030,0.169,1.138
1192,ziemniaki;ryż brązowy,0.156,jajka;banany,0.157,0.030,0.192,1.225
1193,ziemniaki;banany,0.146,jajka;ryż brązowy,0.171,0.030,0.205,1.202
1194,jajka;ryż brązowy,0.171,ziemniaki;banany,0.146,0.030,0.175,1.202
1195,jajka;banany,0.157,ziemniaki;ryż brązowy,0.156,0.030,0.191,1.225
1196,ryż brązowy;banany,0.149,ziemniaki;jajka,0.177,0.030,0.201,1.138
1197,ziemniaki;jajka;ryż brązowy,0.071,banany,0.389,0.030,0.423,1.086
1198,ziemniaki;jajka;banany,0.062,ryż brązowy,0.412,0.030,0.484,1.174
1199,ziemniaki;ryż brązowy;banany,0.056,jajka,0.432,0.030,0.536,1.240
1200,jajka;ryż brązowy;banany,0.066,ziemniaki,0.401,0.030,0.455,1.134
1201,jajka;ryż brązowy,0.171,chleb pełnoziarnisty;ogórki,0.163,0.030,0.175,1.076
1202,jajka;chleb pełnoziarnisty,0.180,ryż brązowy;ogórki,0.169,0.030,0.167,0.986
1203,jajka;ogórki,0.155,ryż brązowy;chleb pełnoziarnisty,0.176,0.030,0.194,1.100
1204,ryż brązowy;chleb pełnoziarnisty,0.176,jajka;ogórki,0.155,0.030,0.170,1.100
1205,ryż brązowy;ogórki,0.169,jajka;chleb pełnoziarnisty,0.180,0.030,0.178,0.986
1206,chleb pełnoziarnisty;ogórki,0.163,jajka;ryż brązowy,0.171,0.030,0.184,1.076
1207,jajka;ryż brązowy;chleb pełnoziarnisty,0.075,ogórki,0.396,0.030,0.400,1.010
1208,jajka;ryż brązowy;ogórki,0.065,chleb pełnoziarnisty,0.414,0.030,0.462,1.115
1209,jajka;chleb pełnoziarnisty;ogórki,0.066,ryż brązowy,0.412,0.030,0.455,1.103
1210,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,jajka,0.432,0.030,0.411,0.951
1211,ser żółty;ryż brązowy,0.171,jogurt naturalny;banany,0.156,0.023,0.135,0.862
1212,ser żółty;jogurt naturalny,0.175,ryż brązowy;banany,0.149,0.023,0.131,0.882
1213,ser żółty;banany,0.163,ryż brązowy;jogurt naturalny,0.172,0.023,0.141,0.820
1214,ryż brązowy;jogurt naturalny,0.172,ser żółty;banany,0.163,0.023,0.134,0.820
1215,ryż brązowy;banany,0.149,ser żółty;jogurt naturalny,0.175,0.023,0.154,0.882
1216,jogurt naturalny;banany,0.156,ser żółty;ryż brązowy,0.171,0.023,0.147,0.862
1217,ser żółty;ryż brązowy;jogurt naturalny,0.069,banany,0.389,0.023,0.333,0.857
1218,ser żółty;ryż brązowy;banany,0.061,jogurt naturalny,0.434,0.023,0.377,0.869
1219,ser żółty;jogurt naturalny;banany,0.061,ryż brązowy,0.412,0.023,0.377,0.915
1220,ryż brązowy;jogurt naturalny;banany,0.057,ser żółty,0.418,0.023,0.404,0.965
1221,ziemniaki;ser żółty,0.159,jabłka;jogurt naturalny,0.177,0.025,0.157,0.888
1222,ziemniaki;jabłka,0.160,ser żółty;jogurt naturalny,0.175,0.025,0.156,0.893
1223,ziemniaki;jogurt naturalny,0.165,jabłka;ser żółty,0.163,0.025,0.152,0.930
1224,jabłka;ser żółty,0.163,ziemniaki;jogurt naturalny,0.165,0.025,0.153,0.930
1225,ser żółty;jogurt naturalny,0.175,ziemniaki;jabłka,0.160,0.025,0.143,0.893
1226,jabłka;jogurt naturalny,0.177,ziemniaki;ser żółty,0.159,0.025,0.141,0.888
1227,ziemniaki;jabłka;ser żółty,0.065,jogurt naturalny,0.434,0.025,0.385,0.886
1228,ziemniaki;ser żółty;jogurt naturalny,0.054,jabłka,0.407,0.025,0.463,1.138
1229,ziemniaki;jabłka;jogurt naturalny,0.070,ser żółty,0.418,0.025,0.357,0.854
1230,jabłka;ser żółty;jogurt naturalny,0.070,ziemniaki,0.401,0.025,0.357,0.891
1231,ziemniaki;jajka,0.177,ryż brązowy;mleko,0.181,0.032,0.181,0.999
1232,ziemniaki;ryż brązowy,0.156,jajka;mleko,0.171,0.032,0.205,1.200
1233,ziemniaki;mleko,0.178,jajka;ryż brązowy,0.171,0.032,0.180,1.051
1234,jajka;ryż brązowy,0.171,ziemniaki;mleko,0.178,0.032,0.187,1.051
1235,jajka;mleko,0.171,ziemniaki;ryż brązowy,0.156,0.032,0.187,1.200
1236,ryż brązowy;mleko,0.181,ziemniaki;jajka,0.177,0.032,0.177,0.999
1237,ziemniaki;jajka;ryż brązowy,0.071,mleko,0.434,0.032,0.451,1.038
1238,ziemniaki;jajka;mleko,0.084,ryż brązowy,0.412,0.032,0.381,0.925
1239,ziemniaki;ryż brązowy;mleko,0.063,jajka,0.432,0.032,0.508,1.176
1240,jajka;ryż brązowy;mleko,0.072,ziemniaki,0.401,0.032,0.444,1.108
1241,ziemniaki;jabłka,0.160,ogórki;banany,0.156,0.025,0.156,1.002
1242,ziemniaki;ogórki,0.153,jabłka;banany,0.160,0.025,0.163,1.021
1243,ziemniaki;banany,0.146,jabłka;ogórki,0.150,0.025,0.171,1.142
1244,jabłka;ogórki,0.150,ziemniaki;banany,0.146,0.025,0.167,1.142
1245,jabłka;banany,0.160,ziemniaki;ogórki,0.153,0.025,0.156,1.021
1246,ogórki;banany,0.156,ziemniaki;jabłka,0.160,0.025,0.160,1.002
1247,ziemniaki;jabłka;ogórki,0.061,banany,0.389,0.025,0.410,1.054
1248,ziemniaki;jabłka;banany,0.057,ogórki,0.396,0.025,0.439,1.108
1249,ziemniaki;ogórki;banany,0.062,jabłka,0.407,0.025,0.403,0.991
1250,jabłka;ogórki;banany,0.065,ziemniaki,0.401,0.025,0.385,0.959
1251,ziemniaki;ser żółty,0.159,ryż brązowy;chleb pełnoziarnisty,0.176,0.025,0.157,0.893
1252,ziemniaki;ryż brązowy,0.156,ser żółty;chleb pełnoziarnisty,0.160,0.025,0.160,1.002
1253,ziemniaki;chleb pełnoziarnisty,0.164,ser żółty;ryż brązowy,0.171,0.025,0.152,0.891
1254,ser żółty;ryż brązowy,0.171,ziemniaki;chleb pełnoziarnisty,0.164,0.025,0.146,0.891
1255,ser żółty;chleb pełnoziarnisty,0.160,ziemniaki;ryż brązowy,0.156,0.025,0.156,1.002
1256,ryż brązowy;chleb pełnoziarnisty,0.176,ziemniaki;ser żółty,0.159,0.025,0.142,0.893
1257,ziemniaki;ser żółty;ryż brązowy,0.062,chleb pełnoziarnisty,0.414,0.025,0.403,0.974
1258,ziemniaki;ser żółty;chleb pełnoziarnisty,0.059,ryż brązowy,0.412,0.025,0.424,1.028
1259,ziemniaki;ryż brązowy;chleb pełnoziarnisty,0.068,ser żółty,0.418,0.025,0.368,0.880
1260,ser żółty;ryż brązowy;chleb pełnoziarnisty,0.071,ziemniaki,0.401,0.025,0.352,0.878
1261,ziemniaki;jabłka,0.160,ryż brązowy;banany,0.149,0.021,0.131,0.881
1262,ziemniaki;ryż brązowy,0.156,jabłka;banany,0.160,0.021,0.135,0.841
1263,ziemniaki;banany,0.146,jabłka;ryż brązowy,0.175,0.021,0.144,0.822
1264,jabłka;ryż brązowy,0.175,ziemniaki;banany,0.146,0.021,0.120,0.822
1265,jabłka;banany,0.160,ziemniaki;ryż brązowy,0.156,0.021,0.131,0.841
1266,ryż brązowy;banany,0.149,ziemniaki;jabłka,0.160,0.021,0.141,0.881
1267,ziemniaki;jabłka;ryż brązowy,0.062,banany,0.389,0.021,0.339,0.871
1268,ziemniaki;jabłka;banany,0.057,ryż brązowy,0.412,0.021,0.368,0.894
1269,ziemniaki;ryż brązowy;banany,0.056,jabłka,0.407,0.021,0.375,0.921
1270,jabłka;ryż brązowy;banany,0.062,ziemniaki,0.401,0.021,0.339,0.845
1271,ziemniaki;jajka,0.177,chleb pełnoziarnisty;ogórki,0.163,0.027,0.153,0.936
1272,ziemniaki;chleb pełnoziarnisty,0.164,jajka;ogórki,0.155,0.027,0.165,1.062
1273,ziemniaki;ogórki,0.153,jajka;chleb pełnoziarnisty,0.180,0.027,0.176,0.980
1274,jajka;chleb pełnoziarnisty,0.180,ziemniaki;ogórki,0.153,0.027,0.150,0.980
1275,jajka;ogórki,0.155,ziemniaki;chleb pełnoziarnisty,0.164,0.027,0.174,1.062
1276,chleb pełnoziarnisty;ogórki,0.163,ziemniaki;jajka,0.177,0.027,0.166,0.936
