id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
1568,oliwa z oliwek;ogórki;makaron pełnoziarnisty,0.015,chleb pełnoziarnisty,0.414,0.006,0.400,0.966
1569,chleb pełnoziarnisty;ogórki;makaron pełnoziarnisty,0.026,oliwa z oliwek,0.196,0.006,0.231,1.177
1570,ser żółty;mleko,0.194,banany;kurczak,0.066,0.006,0.031,0.469
1571,ser żółty;banany,0.163,mleko;kurczak,0.068,0.006,0.037,0.541
1572,ser żółty;kurczak,0.065,banany;mleko,0.165,0.006,0.092,0.559
1573,banany;mleko,0.165,ser żółty;kurczak,0.065,0.006,0.036,0.559
1574,mleko;kurczak,0.068,ser żółty;banany,0.163,0.006,0.088,0.541
1575,banany;kurczak,0.066,ser żółty;mleko,0.194,0.006,0.091,0.469
1576,ser żółty;mleko;banany,0.073,kurczak,0.192,0.006,0.082,0.428
1577,ser żółty;mleko;kurczak,0.025,banany,0.389,0.006,0.240,0.617
1578,ser żółty;banany;kurczak,0.018,mleko,0.434,0.006,0.333,0.768
1579,mleko;banany;kurczak,0.024,ser żółty,0.418,0.006,0.250,0.598
1580,jajka;ryż brązowy,0.171,banany;kurczak,0.066,0.009,0.053,0.797
1581,jajka;banany,0.157,ryż brązowy;kurczak,0.060,0.009,0.057,0.955
1582,jajka;kurczak,0.080,ryż brązowy;banany,0.149,0.009,0.112,0.755
1583,ryż brązowy;banany,0.149,jajka;kurczak,0.080,0.009,0.060,0.755
1584,ryż brązowy;kurczak,0.060,jajka;banany,0.157,0.009,0.150,0.955
1585,banany;kurczak,0.066,jajka;ryż brązowy,0.171,0.009,0.136,0.797
1586,jajka;ryż brązowy;banany,0.066,kurczak,0.192,0.009,0.136,0.710
1587,jajka;ryż brązowy;kurczak,0.019,banany,0.389,0.009,0.474,1.218
1588,jajka;banany;kurczak,0.026,ryż brązowy,0.412,0.009,0.346,0.840
1589,ryż brązowy;banany;kurczak,0.016,jajka,0.432,0.009,0.563,1.302
1590,ziemniaki;pomidory,0.075,ser żółty;jajka,0.176,0.005,0.067,0.379
1591,ziemniaki;ser żółty,0.159,pomidory;jajka,0.070,0.005,0.031,0.449
1592,ziemniaki;jajka,0.177,pomidory;ser żółty,0.065,0.005,0.028,0.435
1593,pomidory;ser żółty,0.065,ziemniaki;jajka,0.177,0.005,0.077,0.435
1594,pomidory;jajka,0.070,ziemniaki;ser żółty,0.159,0.005,0.071,0.449
1595,ser żółty;jajka,0.176,ziemniaki;pomidory,0.075,0.005,0.028,0.379
1596,ziemniaki;pomidory;ser żółty,0.026,jajka,0.432,0.005,0.192,0.445
1597,ziemniaki;pomidory;jajka,0.024,ser żółty,0.418,0.005,0.208,0.498
1598,ziemniaki;ser żółty;jajka,0.064,pomidory,0.196,0.005,0.078,0.399
1599,pomidory;ser żółty;jajka,0.020,ziemniaki,0.401,0.005,0.250,0.623
1600,pomidory;jajka,0.070,ryż brązowy;mleko,0.181,0.009,0.129,0.710
1601,pomidory;ryż brązowy,0.063,jajka;mleko,0.171,0.009,0.143,0.835
1602,pomidory;mleko,0.082,jajka;ryż brązowy,0.171,0.009,0.110,0.642
1603,jajka;ryż brązowy,0.171,pomidory;mleko,0.082,0.009,0.053,0.642
1604,jajka;mleko,0.171,pomidory;ryż brązowy,0.063,0.009,0.053,0.835
1605,ryż brązowy;mleko,0.181,pomidory;jajka,0.070,0.009,0.050,0.710
1606,pomidory;jajka;ryż brązowy,0.021,mleko,0.434,0.009,0.429,0.987
1607,pomidory;jajka;mleko,0.023,ryż brązowy,0.412,0.009,0.391,0.950
1608,pomidory;ryż brązowy;mleko,0.031,jajka,0.432,0.009,0.290,0.672
1609,jajka;ryż brązowy;mleko,0.072,pomidory,0.196,0.009,0.125,0.638
1610,pomidory;jabłka,0.057,jajka;jogurt naturalny,0.180,0.006,0.105,0.585
1611,pomidory;jajka,0.070,jabłka;jogurt naturalny,0.177,0.006,0.086,0.484
1612,pomidory;jogurt naturalny,0.074,jabłka;jajka,0.167,0.006,0.081,0.486
1613,jabłka;jajka,0.167,pomidory;jogurt naturalny,0.074,0.006,0.036,0.486
1614,jabłka;jogurt naturalny,0.177,pomidory;jajka,0.070,0.006,0.034,0.484
1615,jajka;jogurt naturalny,0.180,pomidory;jabłka,0.057,0.006,0.033,0.585
1616,pomidory;jabłka;jajka,0.018,jogurt naturalny,0.434,0.006,0.333,0.768
1617,pomidory;jabłka;jogurt naturalny,0.025,jajka,0.432,0.006,0.240,0.556
1618,pomidory;jajka;jogurt naturalny,0.021,jabłka,0.407,0.006,0.286,0.702
1619,jabłka;jajka;jogurt naturalny,0.071,pomidory,0.196,0.006,0.085,0.431
1620,oliwa z oliwek;chleb pełnoziarnisty,0.075,jogurt naturalny;kurczak,0.076,0.006,0.080,1.053
1621,oliwa z oliwek;jogurt naturalny,0.085,chleb pełnoziarnisty;kurczak,0.076,0.006,0.071,0.929
1622,oliwa z oliwek;kurczak,0.047,chleb pełnoziarnisty;jogurt naturalny,0.169,0.006,0.128,0.755
1623,chleb pełnoziarnisty;jogurt naturalny,0.169,oliwa z oliwek;kurczak,0.047,0.006,0.036,0.755
1624,chleb pełnoziarnisty;kurczak,0.076,oliwa z oliwek;jogurt naturalny,0.085,0.006,0.079,0.929
1625,jogurt naturalny;kurczak,0.076,oliwa z oliwek;chleb pełnoziarnisty,0.075,0.006,0.079,1.053
1626,oliwa z oliwek;chleb pełnoziarnisty;jogurt naturalny,0.026,kurczak,0.192,0.006,0.231,1.202
1627,oliwa z oliwek;chleb pełnoziarnisty;kurczak,0.013,jogurt naturalny,0.434,0.006,0.462,1.063
1628,oliwa z oliwek;jogurt naturalny;kurczak,0.020,chleb pełnoziarnisty,0.414,0.006,0.300,0.725
1629,chleb pełnoziarnisty;jogurt naturalny;kurczak,0.026,oliwa z oliwek,0.196,0.006,0.231,1.177
1630,ziemniaki;oliwa z oliwek,0.071,ser żółty;banany,0.163,0.012,0.169,1.037
1631,ziemniaki;ser żółty,0.159,oliwa z oliwek;banany,0.069,0.012,0.075,1.094
1632,ziemniaki;banany,0.146,oliwa z oliwek;ser żółty,0.075,0.012,0.082,1.096
1633,oliwa z oliwek;ser żółty,0.075,ziemniaki;banany,0.146,0.012,0.160,1.096
1634,oliwa z oliwek;banany,0.069,ziemniaki;ser żółty,0.159,0.012,0.174,1.094
1635,ser żółty;banany,0.163,ziemniaki;oliwa z oliwek,0.071,0.012,0.074,1.037
1636,ziemniaki;oliwa z oliwek;ser żółty,0.028,banany,0.389,0.012,0.429,1.102
1637,ziemniaki;oliwa z oliwek;banany,0.024,ser żółty,0.418,0.012,0.500,1.196
1638,ziemniaki;ser żółty;banany,0.065,oliwa z oliwek,0.196,0.012,0.185,0.942
1639,oliwa z oliwek;ser żółty;banany,0.023,ziemniaki,0.401,0.012,0.522,1.301
1640,pomidory;jajka,0.070,ogórki;banany,0.156,0.010,0.143,0.916
1641,pomidory;ogórki,0.068,jajka;banany,0.157,0.010,0.147,0.937
1642,pomidory;banany,0.066,jajka;ogórki,0.155,0.010,0.152,0.978
1643,jajka;ogórki,0.155,pomidory;banany,0.066,0.010,0.065,0.978
1644,jajka;banany,0.157,pomidory;ogórki,0.068,0.010,0.064,0.937
1645,ogórki;banany,0.156,pomidory;jajka,0.070,0.010,0.064,0.916
1646,pomidory;jajka;ogórki,0.023,banany,0.389,0.010,0.435,1.118
1647,pomidory;jajka;banany,0.020,ogórki,0.396,0.010,0.500,1.263
1648,pomidory;ogórki;banany,0.026,jajka,0.432,0.010,0.385,0.890
1649,jajka;ogórki;banany,0.064,pomidory,0.196,0.010,0.156,0.797
1650,jabłka;mleko,0.170,banany;makaron pełnoziarnisty,0.057,0.005,0.029,0.516
1651,jabłka;banany,0.160,mleko;makaron pełnoziarnisty,0.071,0.005,0.031,0.440
1652,jabłka;makaron pełnoziarnisty,0.066,banany;mleko,0.165,0.005,0.076,0.459
1653,banany;mleko,0.165,jabłka;makaron pełnoziarnisty,0.066,0.005,0.030,0.459
1654,mleko;makaron pełnoziarnisty,0.071,jabłka;banany,0.160,0.005,0.070,0.440
1655,banany;makaron pełnoziarnisty,0.057,jabłka;mleko,0.170,0.005,0.088,0.516
1656,jabłka;mleko;banany,0.065,makaron pełnoziarnisty,0.183,0.005,0.077,0.420
1657,jabłka;mleko;makaron pełnoziarnisty,0.023,banany,0.389,0.005,0.217,0.559
1658,jabłka;banany;makaron pełnoziarnisty,0.021,mleko,0.434,0.005,0.238,0.549
1659,mleko;banany;makaron pełnoziarnisty,0.024,jabłka,0.407,0.005,0.208,0.512
1660,pomidory;jabłka,0.057,jogurt naturalny;ogórki,0.162,0.007,0.123,0.758
1661,pomidory;ogórki,0.068,jabłka;jogurt naturalny,0.177,0.007,0.103,0.582
1662,pomidory;jogurt naturalny,0.074,jabłka;ogórki,0.150,0.007,0.095,0.631
1663,jabłka;ogórki,0.150,pomidory;jogurt naturalny,0.074,0.007,0.047,0.631
1664,jabłka;jogurt naturalny,0.177,pomidory;ogórki,0.068,0.007,0.040,0.582
1665,jogurt naturalny;ogórki,0.162,pomidory;jabłka,0.057,0.007,0.043,0.758
1666,pomidory;jabłka;ogórki,0.020,jogurt naturalny,0.434,0.007,0.350,0.806
1667,pomidory;jabłka;jogurt naturalny,0.025,ogórki,0.396,0.007,0.280,0.707
1668,pomidory;jogurt naturalny;ogórki,0.021,jabłka,0.407,0.007,0.333,0.819
1669,jabłka;jogurt naturalny;ogórki,0.059,pomidory,0.196,0.007,0.119,0.605
1670,ser żółty;jajka,0.176,ryż brązowy;kurczak,0.060,0.009,0.051,0.852
1671,ser żółty;ryż brązowy,0.171,jajka;kurczak,0.080,0.009,0.053,0.658
1672,ser żółty;kurczak,0.065,jajka;ryż brązowy,0.171,0.009,0.138,0.810
1673,jajka;ryż brązowy,0.171,ser żółty;kurczak,0.065,0.009,0.053,0.810
1674,jajka;kurczak,0.080,ser żółty;ryż brązowy,0.171,0.009,0.112,0.658
1675,ryż brązowy;kurczak,0.060,ser żółty;jajka,0.176,0.009,0.150,0.852
1676,ser żółty;jajka;ryż brązowy,0.076,kurczak,0.192,0.009,0.118,0.617
1677,ser żółty;jajka;kurczak,0.029,ryż brązowy,0.412,0.009,0.310,0.753
1678,ser żółty;ryż brązowy;kurczak,0.023,jajka,0.432,0.009,0.391,0.906
1679,jajka;ryż brązowy;kurczak,0.019,ser żółty,0.418,0.009,0.474,1.133
1680,ziemniaki;ryż brązowy,0.156,chleb pełnoziarnisty;mleko,0.177,0.028,0.179,1.014
1681,ziemniaki;chleb pełnoziarnisty,0.164,ryż brązowy;mleko,0.181,0.028,0.171,0.943
1682,ziemniaki;mleko,0.178,ryż brązowy;chleb pełnoziarnisty,0.176,0.028,0.157,0.894
1683,ryż brązowy;chleb pełnoziarnisty,0.176,ziemniaki;mleko,0.178,0.028,0.159,0.894
1684,ryż brązowy;mleko,0.181,ziemniaki;chleb pełnoziarnisty,0.164,0.028,0.155,0.943
1685,chleb pełnoziarnisty;mleko,0.177,ziemniaki;ryż brązowy,0.156,0.028,0.158,1.014
1686,ziemniaki;ryż brązowy;chleb pełnoziarnisty,0.068,mleko,0.434,0.028,0.412,0.949
1687,ziemniaki;ryż brązowy;mleko,0.063,chleb pełnoziarnisty,0.414,0.028,0.444,1.074
1688,ziemniaki;chleb pełnoziarnisty;mleko,0.073,ryż brązowy,0.412,0.028,0.384,0.931
1689,ryż brązowy;chleb pełnoziarnisty;mleko,0.078,ziemniaki,0.401,0.028,0.359,0.895
1690,jabłka;ser żółty,0.163,płatki owsiane;ogórki,0.074,0.008,0.049,0.663
1691,ser żółty;płatki owsiane,0.078,jabłka;ogórki,0.150,0.008,0.103,0.684
1692,ser żółty;ogórki,0.172,jabłka;płatki owsiane,0.082,0.008,0.047,0.567
1693,jabłka;płatki owsiane,0.082,ser żółty;ogórki,0.172,0.008,0.098,0.567
1694,jabłka;ogórki,0.150,ser żółty;płatki owsiane,0.078,0.008,0.053,0.684
1695,płatki owsiane;ogórki,0.074,jabłka;ser żółty,0.163,0.008,0.108,0.663
1696,jabłka;ser żółty;płatki owsiane,0.030,ogórki,0.396,0.008,0.267,0.673
1697,jabłka;ser żółty;ogórki,0.067,płatki owsiane,0.210,0.008,0.119,0.569
1698,ser żółty;płatki owsiane;ogórki,0.026,jabłka,0.407,0.008,0.308,0.756
1699,jabłka;płatki owsiane;ogórki,0.027,ser żółty,0.418,0.008,0.296,0.709
1700,oliwa z oliwek;ser żółty,0.075,jajka;jogurt naturalny,0.180,0.010,0.133,0.741
1701,oliwa z oliwek;jajka,0.071,ser żółty;jogurt naturalny,0.175,0.010,0.141,0.805
1702,oliwa z oliwek;jogurt naturalny,0.085,ser żółty;jajka,0.176,0.010,0.118,0.668
1703,ser żółty;jajka,0.176,oliwa z oliwek;jogurt naturalny,0.085,0.010,0.057,0.668
1704,ser żółty;jogurt naturalny,0.175,oliwa z oliwek;jajka,0.071,0.010,0.057,0.805
1705,jajka;jogurt naturalny,0.180,oliwa z oliwek;ser żółty,0.075,0.010,0.056,0.741
1706,oliwa z oliwek;ser żółty;jajka,0.024,jogurt naturalny,0.434,0.010,0.417,0.960
1707,oliwa z oliwek;ser żółty;jogurt naturalny,0.028,jajka,0.432,0.010,0.357,0.827
1708,oliwa z oliwek;jajka;jogurt naturalny,0.031,ser żółty,0.418,0.010,0.323,0.772
1709,ser żółty;jajka;jogurt naturalny,0.077,oliwa z oliwek,0.196,0.010,0.130,0.663
1710,ryż brązowy;chleb pełnoziarnisty,0.176,ogórki;banany,0.156,0.028,0.159,1.020
1711,ryż brązowy;ogórki,0.169,chleb pełnoziarnisty;banany,0.158,0.028,0.166,1.049
1712,ryż brązowy;banany,0.149,chleb pełnoziarnisty;ogórki,0.163,0.028,0.188,1.153
1713,chleb pełnoziarnisty;ogórki,0.163,ryż brązowy;banany,0.149,0.028,0.172,1.153
1714,chleb pełnoziarnisty;banany,0.158,ryż brązowy;ogórki,0.169,0.028,0.177,1.049
1715,ogórki;banany,0.156,ryż brązowy;chleb pełnoziarnisty,0.176,0.028,0.179,1.020
1716,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,banany,0.389,0.028,0.384,0.986
1717,ryż brązowy;chleb pełnoziarnisty;banany,0.061,ogórki,0.396,0.028,0.459,1.159
1718,ryż brązowy;ogórki;banany,0.068,chleb pełnoziarnisty,0.414,0.028,0.412,0.995
1719,chleb pełnoziarnisty;ogórki;banany,0.059,ryż brązowy,0.412,0.028,0.475,1.152
1720,oliwa z oliwek;ser żółty,0.075,ryż brązowy;mleko,0.181,0.009,0.120,0.663
1721,oliwa z oliwek;ryż brązowy,0.070,ser żółty;mleko,0.194,0.009,0.129,0.663
1722,oliwa z oliwek;mleko,0.075,ser żółty;ryż brązowy,0.171,0.009,0.120,0.702
1723,ser żółty;ryż brązowy,0.171,oliwa z oliwek;mleko,0.075,0.009,0.053,0.702
1724,ser żółty;mleko,0.194,oliwa z oliwek;ryż brązowy,0.070,0.009,0.046,0.663
1725,ryż brązowy;mleko,0.181,oliwa z oliwek;ser żółty,0.075,0.009,0.050,0.663
1726,oliwa z oliwek;ser żółty;ryż brązowy,0.025,mleko,0.434,0.009,0.360,0.829
1727,oliwa z oliwek;ser żółty;mleko,0.032,ryż brązowy,0.412,0.009,0.281,0.683
1728,oliwa z oliwek;ryż brązowy;mleko,0.026,ser żółty,0.418,0.009,0.346,0.828
1729,ser żółty;ryż brązowy;mleko,0.076,oliwa z oliwek,0.196,0.009,0.118,0.604
1730,jabłka;ser żółty,0.163,ryż brązowy;chleb pełnoziarnisty,0.176,0.027,0.166,0.941
1731,ser żółty;ryż brązowy,0.171,jabłka;chleb pełnoziarnisty,0.162,0.027,0.158,0.975
1732,ser żółty;chleb pełnoziarnisty,0.160,jabłka;ryż brązowy,0.175,0.027,0.169,0.964
1733,jabłka;ryż brązowy,0.175,ser żółty;chleb pełnoziarnisty,0.160,0.027,0.154,0.964
1734,jabłka;chleb pełnoziarnisty,0.162,ser żółty;ryż brązowy,0.171,0.027,0.167,0.975
1735,ryż brązowy;chleb pełnoziarnisty,0.176,jabłka;ser żółty,0.163,0.027,0.153,0.941
1736,jabłka;ser żółty;ryż brązowy,0.068,chleb pełnoziarnisty,0.414,0.027,0.397,0.959
1737,jabłka;ser żółty;chleb pełnoziarnisty,0.059,ryż brązowy,0.412,0.027,0.458,1.111
1738,ser żółty;ryż brązowy;chleb pełnoziarnisty,0.071,jabłka,0.407,0.027,0.380,0.934
1739,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,ser żółty,0.418,0.027,0.342,0.818
1740,jabłka;jajka,0.167,ogórki;banany,0.156,0.021,0.126,0.806
1741,jabłka;ogórki,0.150,jajka;banany,0.157,0.021,0.140,0.892
1742,jabłka;banany,0.160,jajka;ogórki,0.155,0.021,0.131,0.847
1743,jajka;ogórki,0.155,jabłka;banany,0.160,0.021,0.135,0.847
1744,jajka;banany,0.157,jabłka;ogórki,0.150,0.021,0.134,0.892
1745,ogórki;banany,0.156,jabłka;jajka,0.167,0.021,0.135,0.806
1746,jabłka;jajka;ogórki,0.051,banany,0.389,0.021,0.412,1.059
1747,jabłka;jajka;banany,0.056,ogórki,0.396,0.021,0.375,0.947
1748,jabłka;ogórki;banany,0.065,jajka,0.432,0.021,0.323,0.748
1749,jajka;ogórki;banany,0.064,jabłka,0.407,0.021,0.328,0.806
1750,ziemniaki;ogórki,0.153,jogurt naturalny;mleko,0.184,0.018,0.118,0.639
1751,ziemniaki;jogurt naturalny,0.165,ogórki;mleko,0.162,0.018,0.109,0.673
1752,ziemniaki;mleko,0.178,jogurt naturalny;ogórki,0.162,0.018,0.101,0.624
1753,jogurt naturalny;ogórki,0.162,ziemniaki;mleko,0.178,0.018,0.111,0.624
1754,ogórki;mleko,0.162,ziemniaki;jogurt naturalny,0.165,0.018,0.111,0.673
1755,jogurt naturalny;mleko,0.184,ziemniaki;ogórki,0.153,0.018,0.098,0.639
1756,ziemniaki;jogurt naturalny;ogórki,0.053,mleko,0.434,0.018,0.340,0.783
1757,ziemniaki;ogórki;mleko,0.060,jogurt naturalny,0.434,0.018,0.300,0.691
1758,ziemniaki;jogurt naturalny;mleko,0.075,ogórki,0.396,0.018,0.240,0.606
1759,jogurt naturalny;ogórki;mleko,0.063,ziemniaki,0.401,0.018,0.286,0.713
1760,ser żółty;chleb pełnoziarnisty,0.160,jogurt naturalny;banany,0.156,0.023,0.144,0.921
1761,ser żółty;jogurt naturalny,0.175,chleb pełnoziarnisty;banany,0.158,0.023,0.131,0.832
1762,ser żółty;banany,0.163,chleb pełnoziarnisty;jogurt naturalny,0.169,0.023,0.141,0.835
1763,chleb pełnoziarnisty;jogurt naturalny,0.169,ser żółty;banany,0.163,0.023,0.136,0.835
1764,chleb pełnoziarnisty;banany,0.158,ser żółty;jogurt naturalny,0.175,0.023,0.146,0.832
1765,jogurt naturalny;banany,0.156,ser żółty;chleb pełnoziarnisty,0.160,0.023,0.147,0.921
1766,ser żółty;chleb pełnoziarnisty;jogurt naturalny,0.061,banany,0.389,0.023,0.377,0.969
1767,ser żółty;chleb pełnoziarnisty;banany,0.061,jogurt naturalny,0.434,0.023,0.377,0.869
1768,ser żółty;jogurt naturalny;banany,0.061,chleb pełnoziarnisty,0.414,0.023,0.377,0.911
1769,chleb pełnoziarnisty;jogurt naturalny;banany,0.059,ser żółty,0.418,0.023,0.390,0.933
1770,ziemniaki;ser żółty,0.159,mleko;makaron pełnoziarnisty,0.071,0.008,0.050,0.709
1771,ziemniaki;mleko,0.178,ser żółty;makaron pełnoziarnisty,0.063,0.008,0.045,0.713
1772,ziemniaki;makaron pełnoziarnisty,0.062,ser żółty;mleko,0.194,0.008,0.129,0.665
1773,ser żółty;mleko,0.194,ziemniaki;makaron pełnoziarnisty,0.062,0.008,0.041,0.665
1774,ser żółty;makaron pełnoziarnisty,0.063,ziemniaki;mleko,0.178,0.008,0.127,0.713
1775,mleko;makaron pełnoziarnisty,0.071,ziemniaki;ser żółty,0.159,0.008,0.113,0.709
1776,ziemniaki;ser żółty;mleko,0.081,makaron pełnoziarnisty,0.183,0.008,0.099,0.540
1777,ziemniaki;ser żółty;makaron pełnoziarnisty,0.020,mleko,0.434,0.008,0.400,0.922
1778,ziemniaki;mleko;makaron pełnoziarnisty,0.022,ser żółty,0.418,0.008,0.364,0.870
1779,ser żółty;mleko;makaron pełnoziarnisty,0.030,ziemniaki,0.401,0.008,0.267,0.665
1780,oliwa z oliwek;jajka,0.071,chleb pełnoziarnisty;banany,0.158,0.010,0.141,0.891
1781,oliwa z oliwek;chleb pełnoziarnisty,0.075,jajka;banany,0.157,0.010,0.133,0.849
1782,oliwa z oliwek;banany,0.069,jajka;chleb pełnoziarnisty,0.180,0.010,0.145,0.805
1783,jajka;chleb pełnoziarnisty,0.180,oliwa z oliwek;banany,0.069,0.010,0.056,0.805
1784,jajka;banany,0.157,oliwa z oliwek;chleb pełnoziarnisty,0.075,0.010,0.064,0.849
1785,chleb pełnoziarnisty;banany,0.158,oliwa z oliwek;jajka,0.071,0.010,0.063,0.891
1786,oliwa z oliwek;jajka;chleb pełnoziarnisty,0.028,banany,0.389,0.010,0.357,0.918
1787,oliwa z oliwek;jajka;banany,0.024,chleb pełnoziarnisty,0.414,0.010,0.417,1.006
1788,oliwa z oliwek;chleb pełnoziarnisty;banany,0.023,jajka,0.432,0.010,0.435,1.006
1789,jajka;chleb pełnoziarnisty;banany,0.067,oliwa z oliwek,0.196,0.010,0.149,0.761
1790,ziemniaki;jajka,0.177,ryż brązowy;jogurt naturalny,0.172,0.026,0.147,0.854
1791,ziemniaki;ryż brązowy,0.156,jajka;jogurt naturalny,0.180,0.026,0.167,0.926
1792,ziemniaki;jogurt naturalny,0.165,jajka;ryż brązowy,0.171,0.026,0.158,0.921
1793,jajka;ryż brązowy,0.171,ziemniaki;jogurt naturalny,0.165,0.026,0.152,0.921
1794,jajka;jogurt naturalny,0.180,ziemniaki;ryż brązowy,0.156,0.026,0.144,0.926
1795,ryż brązowy;jogurt naturalny,0.172,ziemniaki;jajka,0.177,0.026,0.151,0.854
1796,ziemniaki;jajka;ryż brązowy,0.071,jogurt naturalny,0.434,0.026,0.366,0.844
1797,ziemniaki;jajka;jogurt naturalny,0.076,ryż brązowy,0.412,0.026,0.342,0.830
1798,ziemniaki;ryż brązowy;jogurt naturalny,0.056,jajka,0.432,0.026,0.464,1.075
1799,jajka;ryż brązowy;jogurt naturalny,0.067,ziemniaki,0.401,0.026,0.388,0.968
1800,ziemniaki;jabłka,0.160,jajka;chleb pełnoziarnisty,0.180,0.026,0.162,0.903
1801,ziemniaki;jajka,0.177,jabłka;chleb pełnoziarnisty,0.162,0.026,0.147,0.907
1802,ziemniaki;chleb pełnoziarnisty,0.164,jabłka;jajka,0.167,0.026,0.159,0.949
1803,jabłka;jajka,0.167,ziemniaki;chleb pełnoziarnisty,0.164,0.026,0.156,0.949
1804,jabłka;chleb pełnoziarnisty,0.162,ziemniaki;jajka,0.177,0.026,0.160,0.907
1805,jajka;chleb pełnoziarnisty,0.180,ziemniaki;jabłka,0.160,0.026,0.144,0.903
1806,ziemniaki;jabłka;jajka,0.065,chleb pełnoziarnisty,0.414,0.026,0.400,0.966
1807,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,jajka,0.432,0.026,0.388,0.898
1808,ziemniaki;jajka;chleb pełnoziarnisty,0.074,jabłka,0.407,0.026,0.351,0.863
1809,jabłka;jajka;chleb pełnoziarnisty,0.059,ziemniaki,0.401,0.026,0.441,1.099
1810,pomidory;płatki owsiane,0.045,banany;mleko,0.165,0.005,0.111,0.673
1811,pomidory;mleko,0.082,płatki owsiane;banany,0.067,0.005,0.061,0.910
1812,pomidory;banany,0.066,płatki owsiane;mleko,0.079,0.005,0.076,0.959
1813,płatki owsiane;mleko,0.079,pomidory;banany,0.066,0.005,0.063,0.959
1814,płatki owsiane;banany,0.067,pomidory;mleko,0.082,0.005,0.075,0.910
1815,banany;mleko,0.165,pomidory;płatki owsiane,0.045,0.005,0.030,0.673
1816,pomidory;płatki owsiane;mleko,0.016,banany,0.389,0.005,0.313,0.803
1817,pomidory;płatki owsiane;banany,0.015,mleko,0.434,0.005,0.333,0.768
1818,pomidory;mleko;banany,0.026,płatki owsiane,0.210,0.005,0.192,0.916
1819,płatki owsiane;mleko;banany,0.022,pomidory,0.196,0.005,0.227,1.160
1820,ser żółty;jajka,0.176,jogurt naturalny;mleko,0.184,0.030,0.170,0.926
1821,ser żółty;jogurt naturalny,0.175,jajka;mleko,0.171,0.030,0.171,1.003
1822,ser żółty;mleko,0.194,jajka;jogurt naturalny,0.180,0.030,0.155,0.859
1823,jajka;jogurt naturalny,0.180,ser żółty;mleko,0.194,0.030,0.167,0.859
1824,jajka;mleko,0.171,ser żółty;jogurt naturalny,0.175,0.030,0.175,1.003
1825,jogurt naturalny;mleko,0.184,ser żółty;jajka,0.176,0.030,0.163,0.926
1826,ser żółty;jajka;jogurt naturalny,0.077,mleko,0.434,0.030,0.390,0.898
1827,ser żółty;jajka;mleko,0.070,jogurt naturalny,0.434,0.030,0.429,0.987
1828,ser żółty;jogurt naturalny;mleko,0.080,jajka,0.432,0.030,0.375,0.868
1829,jajka;jogurt naturalny;mleko,0.070,ser żółty,0.418,0.030,0.429,1.025
1830,chleb pełnoziarnisty;ogórki,0.163,banany;kurczak,0.066,0.009,0.055,0.837
1831,chleb pełnoziarnisty;banany,0.158,ogórki;kurczak,0.065,0.009,0.057,0.876
1832,chleb pełnoziarnisty;kurczak,0.076,ogórki;banany,0.156,0.009,0.118,0.759
1833,ogórki;banany,0.156,chleb pełnoziarnisty;kurczak,0.076,0.009,0.058,0.759
1834,ogórki;kurczak,0.065,chleb pełnoziarnisty;banany,0.158,0.009,0.138,0.876
1835,banany;kurczak,0.066,chleb pełnoziarnisty;ogórki,0.163,0.009,0.136,0.837
1836,chleb pełnoziarnisty;ogórki;banany,0.059,kurczak,0.192,0.009,0.153,0.794
1837,chleb pełnoziarnisty;ogórki;kurczak,0.032,banany,0.389,0.009,0.281,0.723
1838,chleb pełnoziarnisty;banany;kurczak,0.026,ogórki,0.396,0.009,0.346,0.874
1839,ogórki;banany;kurczak,0.023,chleb pełnoziarnisty,0.414,0.009,0.391,0.945
1840,płatki owsiane;jajka,0.080,chleb pełnoziarnisty;kurczak,0.076,0.005,0.063,0.822
1841,płatki owsiane;chleb pełnoziarnisty,0.073,jajka;kurczak,0.080,0.005,0.068,0.856
1842,płatki owsiane;kurczak,0.046,jajka;chleb pełnoziarnisty,0.180,0.005,0.109,0.604
1843,jajka;chleb pełnoziarnisty,0.180,płatki owsiane;kurczak,0.046,0.005,0.028,0.604
1844,jajka;kurczak,0.080,płatki owsiane;chleb pełnoziarnisty,0.073,0.005,0.063,0.856
1845,chleb pełnoziarnisty;kurczak,0.076,płatki owsiane;jajka,0.080,0.005,0.066,0.822
