id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
3120,onions;frankfurter,0.003,whole milk,0.241,0.001,0.364,1.511
3121,onions;whole milk,0.009,frankfurter,0.055,0.001,0.141,2.585
3122,yogurt;butter,0.010,whole milk,0.241,0.006,0.585,2.432
3123,yogurt;whole milk,0.046,butter,0.047,0.006,0.127,2.713
3124,butter;whole milk,0.021,yogurt,0.126,0.006,0.278,2.197
3125,other vegetables;bottled water,0.020,whole milk,0.241,0.008,0.381,1.583
3126,other vegetables;whole milk,0.062,bottled water,0.105,0.008,0.122,1.165
3127,bottled water;whole milk,0.030,other vegetables,0.177,0.008,0.254,1.431
3128,yogurt;napkins,0.009,other vegetables,0.177,0.002,0.198,1.115
3129,other vegetables;napkins,0.010,yogurt,0.126,0.002,0.168,1.332
3130,citrus fruit;napkins,0.006,root vegetables,0.097,0.001,0.204,2.098
3131,napkins;root vegetables,0.007,citrus fruit,0.075,0.001,0.169,2.254
3132,other vegetables;pickled vegetables,0.005,root vegetables,0.097,0.001,0.239,2.462
3133,pickled vegetables;root vegetables,0.002,other vegetables,0.177,0.001,0.478,2.700
3134,white bread;other vegetables,0.010,frankfurter,0.055,0.001,0.141,2.589
3135,white bread;frankfurter,0.004,other vegetables,0.177,0.001,0.368,2.080
3136,other vegetables;frankfurter,0.013,white bread,0.036,0.001,0.111,3.046
3137,brown bread;butter milk,0.003,whole milk,0.241,0.001,0.448,1.863
3138,butter milk;whole milk,0.009,brown bread,0.060,0.001,0.155,2.575
3139,sausage;chicken,0.003,root vegetables,0.097,0.001,0.357,3.678
3140,chicken;root vegetables,0.008,sausage,0.087,0.001,0.137,1.577
3141,pork;sugar,0.003,whole milk,0.241,0.001,0.467,1.939
3142,sugar;whole milk,0.012,pork,0.053,0.001,0.127,2.414
3143,frozen meals;whole milk,0.007,soda,0.167,0.001,0.200,1.197
3144,frozen meals;soda,0.005,whole milk,0.241,0.001,0.311,1.293
3145,cat food;other vegetables,0.004,root vegetables,0.097,0.002,0.462,4.753
3146,cat food;root vegetables,0.003,other vegetables,0.177,0.002,0.581,3.278
3147,white bread;newspapers,0.003,whole milk,0.241,0.001,0.357,1.484
3148,other vegetables;waffles,0.007,soda,0.167,0.002,0.217,1.302
3149,waffles;soda,0.007,other vegetables,0.177,0.002,0.214,1.210
3150,curd;newspapers,0.005,margarine,0.053,0.001,0.204,3.848
3151,curd;margarine,0.005,newspapers,0.077,0.001,0.217,2.820
3152,newspapers;margarine,0.007,curd,0.048,0.001,0.159,3.316
3153,shopping bags;bottled beer,0.005,soda,0.167,0.001,0.200,1.197
3154,pork;bottled water,0.006,root vegetables,0.097,0.002,0.273,2.808
3155,pork;root vegetables,0.011,bottled water,0.105,0.002,0.150,1.427
3156,bottled water;root vegetables,0.013,pork,0.053,0.002,0.126,2.391
3157,shopping bags;pastry,0.010,tropical fruit,0.094,0.001,0.110,1.171
3158,pastry;tropical fruit,0.009,shopping bags,0.094,0.001,0.111,1.177
3159,frozen vegetables;pork,0.005,rolls/buns,0.179,0.001,0.273,1.528
3160,frozen vegetables;rolls/buns,0.008,pork,0.053,0.001,0.154,2.918
3161,pork;rolls/buns,0.009,frozen vegetables,0.041,0.001,0.135,3.287
3162,citrus fruit;bottled water,0.012,whole milk,0.241,0.004,0.382,1.587
3163,citrus fruit;whole milk,0.025,bottled water,0.105,0.004,0.179,1.707
3164,bottled water;whole milk,0.030,citrus fruit,0.075,0.004,0.148,1.970
3165,other vegetables;napkins,0.010,rolls/buns,0.179,0.003,0.263,1.474
3166,napkins;rolls/buns,0.009,other vegetables,0.177,0.003,0.287,1.622
3167,shopping bags;dessert,0.005,soda,0.167,0.002,0.375,2.245
3168,soda;dessert,0.008,shopping bags,0.094,0.002,0.243,2.578
3169,yogurt;brown bread,0.011,shopping bags,0.094,0.001,0.103,1.089
3170,shopping bags;brown bread,0.008,yogurt,0.126,0.001,0.153,1.208
3171,yogurt;hamburger meat,0.004,other vegetables,0.177,0.002,0.459,2.594
3172,hamburger meat;other vegetables,0.011,yogurt,0.126,0.002,0.165,1.306
3173,yogurt;herbs,0.002,root vegetables,0.097,0.001,0.478,4.925
3174,herbs;root vegetables,0.005,yogurt,0.126,0.001,0.224,1.776
3175,cream cheese;soda,0.005,whole milk,0.241,0.001,0.255,1.059
3176,brown bread;cream cheese,0.004,other vegetables,0.177,0.001,0.342,1.931
3177,other vegetables;cream cheese,0.010,brown bread,0.060,0.001,0.131,2.185
3178,flour;citrus fruit,0.002,whole milk,0.241,0.001,0.476,1.979
3179,flour;whole milk,0.007,citrus fruit,0.075,0.001,0.154,2.049
3180,yogurt;onions,0.005,root vegetables,0.097,0.001,0.277,2.848
3181,onions;root vegetables,0.007,yogurt,0.126,0.001,0.197,1.558
3182,napkins;margarine,0.003,whole milk,0.241,0.001,0.429,1.781
3183,pork;other vegetables,0.018,citrus fruit,0.075,0.002,0.130,1.734
3184,pork;citrus fruit,0.005,other vegetables,0.177,0.002,0.449,2.535
3185,other vegetables;citrus fruit,0.023,pork,0.053,0.002,0.103,1.950
3186,waffles;napkins,0.002,whole milk,0.241,0.001,0.500,2.078
3187,waffles;whole milk,0.010,napkins,0.046,0.001,0.120,2.619
3188,pip fruit;grapes,0.002,tropical fruit,0.094,0.001,0.565,6.023
3189,tropical fruit;grapes,0.004,pip fruit,0.067,0.001,0.325,4.846
3190,curd;other vegetables,0.013,domestic eggs,0.055,0.002,0.156,2.813
3191,curd;domestic eggs,0.004,other vegetables,0.177,0.002,0.452,2.554
3192,other vegetables;domestic eggs,0.017,curd,0.048,0.002,0.119,2.481
3193,pork;whipped/sour cream,0.006,other vegetables,0.177,0.002,0.411,2.319
3194,pork;other vegetables,0.018,whipped/sour cream,0.062,0.002,0.136,2.203
3195,whipped/sour cream;other vegetables,0.021,pork,0.053,0.002,0.114,2.170
3196,beef;pork,0.006,whole milk,0.241,0.003,0.444,1.847
3197,beef;whole milk,0.017,pork,0.053,0.003,0.153,2.900
3198,pork;whole milk,0.018,beef,0.046,0.003,0.142,3.054
3199,frozen vegetables;fruit/vegetable juice,0.004,root vegetables,0.097,0.001,0.268,2.763
3200,frozen vegetables;root vegetables,0.008,fruit/vegetable juice,0.064,0.001,0.149,2.334
3201,fruit/vegetable juice;root vegetables,0.007,frozen vegetables,0.041,0.001,0.164,4.003
3202,brown bread;other vegetables,0.015,root vegetables,0.097,0.002,0.162,1.668
3203,brown bread;root vegetables,0.008,other vegetables,0.177,0.002,0.303,1.708
3204,other vegetables;napkins,0.010,cream cheese,0.035,0.001,0.126,3.598
3205,other vegetables;cream cheese,0.010,napkins,0.046,0.001,0.121,2.655
3206,napkins;cream cheese,0.003,other vegetables,0.177,0.001,0.387,2.185
3207,yogurt;brown bread,0.011,fruit/vegetable juice,0.064,0.001,0.131,2.054
3208,yogurt;fruit/vegetable juice,0.013,brown bread,0.060,0.001,0.111,1.849
3209,brown bread;fruit/vegetable juice,0.006,yogurt,0.126,0.001,0.250,1.977
3210,brown bread;tropical fruit,0.008,sausage,0.087,0.001,0.139,1.603
3211,brown bread;sausage,0.009,tropical fruit,0.094,0.001,0.134,1.429
3212,tropical fruit;sausage,0.010,brown bread,0.060,0.001,0.117,1.947
3213,uht-milk;other vegetables,0.007,root vegetables,0.097,0.001,0.156,1.609
3214,uht-milk;root vegetables,0.004,other vegetables,0.177,0.001,0.270,1.526
3215,yogurt;domestic eggs,0.010,sausage,0.087,0.001,0.120,1.376
3216,domestic eggs;sausage,0.007,yogurt,0.126,0.001,0.169,1.339
3217,other vegetables;frankfurter,0.013,root vegetables,0.097,0.002,0.159,1.635
3218,frankfurter;root vegetables,0.008,other vegetables,0.177,0.002,0.270,1.526
3219,bottled beer;pastry,0.003,whole milk,0.241,0.001,0.323,1.341
3220,domestic eggs;bottled water,0.006,root vegetables,0.097,0.001,0.164,1.688
3221,other vegetables;sugar,0.008,soda,0.167,0.002,0.219,1.312
3222,sugar;soda,0.006,other vegetables,0.177,0.002,0.302,1.704
3223,chocolate;tropical fruit,0.005,whole milk,0.241,0.002,0.383,1.592
3224,chocolate;whole milk,0.012,tropical fruit,0.094,0.002,0.161,1.713
3225,pip fruit;butter milk,0.003,whole milk,0.241,0.001,0.438,1.818
3226,butter milk;whole milk,0.009,pip fruit,0.067,0.001,0.167,2.485
3227,soda;coffee,0.008,other vegetables,0.177,0.001,0.189,1.068
3228,chocolate;whole milk,0.012,soda,0.167,0.003,0.250,1.497
3229,chocolate;soda,0.011,whole milk,0.241,0.003,0.277,1.152
3230,shopping bags;newspapers,0.006,whole milk,0.241,0.001,0.264,1.098
3231,yogurt;sausage,0.016,rolls/buns,0.179,0.005,0.311,1.741
3232,yogurt;rolls/buns,0.030,sausage,0.087,0.005,0.163,1.877
3233,sausage;rolls/buns,0.028,yogurt,0.126,0.005,0.171,1.353
3234,shopping bags;coffee,0.009,other vegetables,0.177,0.002,0.222,1.254
3235,other vegetables;coffee,0.009,shopping bags,0.094,0.002,0.200,2.119
3236,other vegetables;whole milk,0.062,root vegetables,0.097,0.015,0.247,2.539
3237,other vegetables;root vegetables,0.037,whole milk,0.241,0.015,0.410,1.702
3238,whole milk;root vegetables,0.039,other vegetables,0.177,0.015,0.390,2.200
3239,other vegetables;hygiene articles,0.007,rolls/buns,0.179,0.002,0.258,1.443
3240,hygiene articles;rolls/buns,0.005,other vegetables,0.177,0.002,0.378,2.133
3241,white bread;other vegetables,0.010,bottled beer,0.078,0.001,0.101,1.293
3242,white bread;bottled beer,0.003,other vegetables,0.177,0.001,0.345,1.947
3243,pip fruit;cream cheese,0.004,rolls/buns,0.179,0.001,0.263,1.474
3244,rolls/buns;cream cheese,0.009,pip fruit,0.067,0.001,0.119,1.775
3245,tropical fruit;frankfurter,0.007,rolls/buns,0.179,0.002,0.294,1.648
3246,tropical fruit;rolls/buns,0.020,frankfurter,0.055,0.002,0.103,1.888
3247,frankfurter;rolls/buns,0.018,tropical fruit,0.094,0.002,0.119,1.269
3248,yogurt;white bread,0.005,soda,0.167,0.001,0.269,1.612
3249,white bread;soda,0.007,yogurt,0.126,0.001,0.197,1.560
3250,yogurt;soda,0.022,other vegetables,0.177,0.005,0.242,1.364
3251,other vegetables;soda,0.026,yogurt,0.126,0.005,0.203,1.607
3252,uht-milk;fruit/vegetable juice,0.003,newspapers,0.077,0.001,0.323,4.185
3253,uht-milk;newspapers,0.004,fruit/vegetable juice,0.064,0.001,0.270,4.244
3254,fruit/vegetable juice;newspapers,0.007,uht-milk,0.032,0.001,0.149,4.672
3255,chocolate;other vegetables,0.009,newspapers,0.077,0.001,0.145,1.876
3256,chocolate;newspapers,0.004,other vegetables,0.177,0.001,0.308,1.737
3257,yogurt;domestic eggs,0.010,fruit/vegetable juice,0.064,0.001,0.109,1.707
3258,domestic eggs;fruit/vegetable juice,0.005,yogurt,0.126,0.001,0.196,1.551
3259,shopping bags;frankfurter,0.007,other vegetables,0.177,0.002,0.217,1.227
3260,other vegetables;frankfurter,0.013,shopping bags,0.094,0.002,0.119,1.262
3261,yogurt;beef,0.008,pip fruit,0.067,0.001,0.127,1.888
3262,beef;pip fruit,0.003,yogurt,0.126,0.001,0.303,2.397
3263,frozen vegetables;pork,0.005,other vegetables,0.177,0.001,0.273,1.540
3264,curd;whipped/sour cream,0.008,tropical fruit,0.094,0.002,0.224,2.384
3265,curd;tropical fruit,0.008,whipped/sour cream,0.062,0.002,0.227,3.668
3266,whipped/sour cream;tropical fruit,0.010,curd,0.048,0.002,0.187,3.903
3267,butter milk;other vegetables,0.008,rolls/buns,0.179,0.002,0.236,1.323
3268,butter milk;rolls/buns,0.006,other vegetables,0.177,0.002,0.293,1.655
3269,tropical fruit;cream cheese,0.005,root vegetables,0.097,0.001,0.192,1.980
3270,cream cheese;root vegetables,0.005,tropical fruit,0.094,0.001,0.213,2.267
3271,white bread;other vegetables,0.010,ham,0.022,0.001,0.121,5.423
3272,white bread;ham,0.004,other vegetables,0.177,0.001,0.343,1.936
3273,other vegetables;ham,0.007,white bread,0.036,0.001,0.185,5.060
3274,newspapers;bottled water,0.010,whole milk,0.241,0.004,0.364,1.511
3275,newspapers;whole milk,0.025,bottled water,0.105,0.004,0.151,1.433
3276,bottled water;whole milk,0.030,newspapers,0.077,0.004,0.127,1.645
3277,citrus fruit;sugar,0.003,whole milk,0.241,0.002,0.500,2.078
3278,sugar;whole milk,0.012,citrus fruit,0.075,0.002,0.145,1.937
3279,salty snack;bottled water,0.003,whole milk,0.241,0.001,0.370,1.539
3280,salty snack;whole milk,0.008,bottled water,0.105,0.001,0.132,1.252
3281,bottled beer;newspapers,0.004,whole milk,0.241,0.001,0.317,1.318
3282,sausage;margarine,0.005,whole milk,0.241,0.002,0.346,1.439
3283,fruit/vegetable juice;soda,0.015,root vegetables,0.097,0.001,0.101,1.037
3284,fruit/vegetable juice;root vegetables,0.007,soda,0.167,0.001,0.209,1.251
3285,soda;root vegetables,0.014,fruit/vegetable juice,0.064,0.001,0.104,1.628
3286,pork;coffee,0.003,whole milk,0.241,0.001,0.560,2.327
3287,onions;bottled water,0.004,whole milk,0.241,0.002,0.375,1.559
3288,onions;whole milk,0.009,bottled water,0.105,0.002,0.176,1.679
3289,curd;herbs,0.002,whole milk,0.241,0.001,0.684,2.844
3290,herbs;whole milk,0.006,curd,0.048,0.001,0.241,5.029
3291,brown bread;fruit/vegetable juice,0.006,newspapers,0.077,0.001,0.196,2.548
3292,brown bread;newspapers,0.007,fruit/vegetable juice,0.064,0.001,0.164,2.578
3293,fruit/vegetable juice;newspapers,0.007,brown bread,0.060,0.001,0.164,2.732
3294,long life bakery product;salty snack,0.002,whole milk,0.241,0.001,0.526,2.187
3295,long life bakery product;whole milk,0.010,salty snack,0.033,0.001,0.110,3.298
3296,salty snack;whole milk,0.008,long life bakery product,0.033,0.001,0.132,4.038
3297,other vegetables;sugar,0.008,margarine,0.053,0.001,0.151,2.841
3298,margarine;sugar,0.004,other vegetables,0.177,0.001,0.282,1.592
3299,pork;whole milk,0.018,soda,0.167,0.003,0.172,1.027
3300,pork;soda,0.010,whole milk,0.241,0.003,0.296,1.230
3301,citrus fruit;fruit/vegetable juice,0.007,whole milk,0.241,0.002,0.333,1.385
3302,fruit/vegetable juice;whole milk,0.020,citrus fruit,0.075,0.002,0.119,1.587
3303,yogurt;cereals,0.001,whole milk,0.241,0.001,0.833,3.463
3304,cereals;whole milk,0.003,yogurt,0.126,0.001,0.385,3.042
3305,yogurt;specialty chocolate,0.003,whole milk,0.241,0.001,0.452,1.877
3306,specialty chocolate;whole milk,0.006,yogurt,0.126,0.001,0.250,1.977
3307,onions;other vegetables,0.010,rolls/buns,0.179,0.002,0.184,1.029
3308,onions;rolls/buns,0.005,other vegetables,0.177,0.002,0.383,2.162
3309,chocolate;butter,0.003,soda,0.167,0.001,0.344,2.058
3310,chocolate;soda,0.011,butter,0.047,0.001,0.109,2.326
3311,butter;soda,0.007,chocolate,0.043,0.001,0.172,3.995
3312,frankfurter;meat,0.003,whole milk,0.241,0.001,0.444,1.847
3313,whole milk;meat,0.008,frankfurter,0.055,0.001,0.154,2.817
3314,canned beer;pastry,0.004,soda,0.167,0.001,0.289,1.733
3315,yogurt;curd,0.013,sausage,0.087,0.002,0.161,1.856
3316,yogurt;sausage,0.016,curd,0.048,0.002,0.135,2.823
3317,curd;sausage,0.006,yogurt,0.126,0.002,0.377,2.985
3318,curd;whole milk,0.021,root vegetables,0.097,0.004,0.198,2.039
3319,curd;root vegetables,0.009,whole milk,0.241,0.004,0.494,2.052
3320,whole milk;root vegetables,0.039,curd,0.048,0.004,0.108,2.246
3321,uht-milk;other vegetables,0.007,soda,0.167,0.001,0.219,1.310
3322,uht-milk;soda,0.007,other vegetables,0.177,0.001,0.219,1.235
3323,shopping bags;tropical fruit,0.011,sausage,0.087,0.001,0.115,1.328
3324,tropical fruit;sausage,0.010,shopping bags,0.094,0.001,0.128,1.353
3325,napkins;fruit/vegetable juice,0.005,whole milk,0.241,0.002,0.356,1.478
3326,napkins;whole milk,0.015,fruit/vegetable juice,0.064,0.002,0.114,1.795
3327,white bread;shopping bags,0.006,ham,0.022,0.001,0.182,8.134
3328,white bread;ham,0.004,shopping bags,0.094,0.001,0.286,3.028
3329,shopping bags;ham,0.003,white bread,0.036,0.001,0.345,9.452
3330,margarine;rolls/buns,0.013,soda,0.167,0.002,0.175,1.048
3331,margarine;soda,0.008,rolls/buns,0.179,0.002,0.292,1.634
3332,tropical fruit;dessert,0.004,whole milk,0.241,0.002,0.390,1.622
3333,whole milk;dessert,0.011,tropical fruit,0.094,0.002,0.157,1.672
3334,margarine;sugar,0.004,whole milk,0.241,0.001,0.359,1.492
3335,sugar;whole milk,0.012,margarine,0.053,0.001,0.127,2.400
3336,chocolate;other vegetables,0.009,sausage,0.087,0.002,0.181,2.080
3337,chocolate;sausage,0.004,other vegetables,0.177,0.002,0.395,2.228
3338,other vegetables;baking powder,0.005,sugar,0.030,0.001,0.217,7.363
3339,other vegetables;sugar,0.008,baking powder,0.014,0.001,0.137,9.553
3340,baking powder;sugar,0.002,other vegetables,0.177,0.001,0.435,2.454
3341,waffles;bottled water,0.003,soda,0.167,0.001,0.357,2.138
3342,waffles;soda,0.007,bottled water,0.105,0.001,0.143,1.359
3343,yogurt;newspapers,0.013,whole milk,0.241,0.005,0.407,1.689
3344,yogurt;whole milk,0.046,newspapers,0.077,0.005,0.115,1.498
3345,newspapers;whole milk,0.025,yogurt,0.126,0.005,0.209,1.655
3346,other vegetables;cream cheese,0.010,tropical fruit,0.094,0.002,0.182,1.937
3347,tropical fruit;cream cheese,0.005,other vegetables,0.177,0.002,0.346,1.954
3348,shopping bags;pip fruit,0.007,sausage,0.087,0.001,0.147,1.693
3349,pip fruit;sausage,0.008,shopping bags,0.094,0.001,0.137,1.452
3350,white bread;pork,0.003,other vegetables,0.177,0.001,0.375,2.117
3351,white bread;other vegetables,0.010,pork,0.053,0.001,0.121,2.299
3352,pip fruit;domestic eggs,0.006,tropical fruit,0.094,0.001,0.183,1.954
3353,domestic eggs;tropical fruit,0.008,pip fruit,0.067,0.001,0.149,2.217
3354,other vegetables;rolls/buns,0.037,root vegetables,0.097,0.009,0.236,2.426
3355,other vegetables;root vegetables,0.037,rolls/buns,0.179,0.009,0.232,1.298
3356,rolls/buns;root vegetables,0.020,other vegetables,0.177,0.009,0.432,2.436
3357,cake bar;whole milk,0.004,soda,0.167,0.001,0.300,1.796
3358,cake bar;soda,0.004,whole milk,0.241,0.001,0.316,1.312
3359,white bread;margarine,0.003,whole milk,0.241,0.002,0.600,2.494
3360,white bread;whole milk,0.013,margarine,0.053,0.002,0.123,2.318
3361,beef;bottled beer,0.003,root vegetables,0.097,0.001,0.357,3.678
3362,bottled beer;root vegetables,0.008,beef,0.046,0.001,0.133,2.867
3363,flower (seeds);other vegetables,0.003,whole milk,0.241,0.002,0.455,1.889
3364,flower (seeds);whole milk,0.004,other vegetables,0.177,0.002,0.417,2.352
3365,canned beer;domestic eggs,0.003,whole milk,0.241,0.001,0.500,2.078
3366,canned beer;whole milk,0.008,domestic eggs,0.055,0.001,0.187,3.372
3367,sausage;fruit/vegetable juice,0.008,whole milk,0.241,0.003,0.444,1.847
3368,sausage;whole milk,0.024,fruit/vegetable juice,0.064,0.003,0.139,2.175
3369,fruit/vegetable juice;whole milk,0.020,sausage,0.087,0.003,0.166,1.908
3370,frankfurter;bottled water,0.006,soda,0.167,0.001,0.224,1.342
3371,frankfurter;soda,0.009,bottled water,0.105,0.001,0.151,1.438
3372,yogurt;brown bread,0.011,newspapers,0.077,0.002,0.140,1.819
3373,yogurt;newspapers,0.013,brown bread,0.060,0.002,0.122,2.029
3374,brown bread;newspapers,0.007,yogurt,0.126,0.002,0.224,1.771
3375,whipped/sour cream;butter,0.006,root vegetables,0.097,0.002,0.271,2.793
3376,whipped/sour cream;root vegetables,0.013,butter,0.047,0.002,0.134,2.872
3377,butter;root vegetables,0.008,whipped/sour cream,0.062,0.002,0.200,3.237
3378,tropical fruit;rolls/buns,0.020,root vegetables,0.097,0.003,0.165,1.699
3379,tropical fruit;root vegetables,0.015,rolls/buns,0.179,0.003,0.222,1.245
3380,rolls/buns;root vegetables,0.020,tropical fruit,0.094,0.003,0.168,1.795
3381,tropical fruit;frankfurter,0.007,fruit/vegetable juice,0.064,0.001,0.176,2.771
3382,tropical fruit;fruit/vegetable juice,0.010,frankfurter,0.055,0.001,0.130,2.388
3383,frankfurter;fruit/vegetable juice,0.004,tropical fruit,0.094,0.001,0.343,3.654
3384,curd;sausage,0.006,whole milk,0.241,0.002,0.377,1.568
3385,ice cream;whole milk,0.004,soda,0.167,0.001,0.262,1.568
3386,yogurt;berries,0.009,root vegetables,0.097,0.001,0.134,1.381
3387,berries;root vegetables,0.005,yogurt,0.126,0.001,0.239,1.892
3388,yogurt;curd,0.013,newspapers,0.077,0.001,0.113,1.465
3389,yogurt;newspapers,0.013,curd,0.048,0.001,0.114,2.378
3390,curd;newspapers,0.005,yogurt,0.126,0.001,0.286,2.260
3391,pip fruit;other vegetables,0.020,tropical fruit,0.094,0.006,0.296,3.157
3392,pip fruit;tropical fruit,0.015,other vegetables,0.177,0.006,0.386,2.180
3393,other vegetables;tropical fruit,0.027,pip fruit,0.067,0.006,0.220,3.275
3394,bottled beer;citrus fruit,0.005,bottled water,0.105,0.002,0.356,3.382
3395,bottled beer;bottled water,0.014,citrus fruit,0.075,0.002,0.119,1.579
3396,citrus fruit;bottled water,0.012,bottled beer,0.078,0.002,0.145,1.862
3397,yogurt;brown bread,0.011,sausage,0.087,0.003,0.243,2.797
3398,yogurt;sausage,0.016,brown bread,0.060,0.003,0.176,2.923
3399,brown bread;sausage,0.009,yogurt,0.126,0.003,0.317,2.508
3400,white bread;whipped/sour cream,0.003,whole milk,0.241,0.001,0.467,1.939
3401,white bread;whole milk,0.013,whipped/sour cream,0.062,0.001,0.115,1.857
3402,other vegetables;ham,0.007,sausage,0.087,0.001,0.215,2.479
3403,sausage;ham,0.004,other vegetables,0.177,0.001,0.368,2.080
3404,tropical fruit;fruit/vegetable juice,0.010,root vegetables,0.097,0.001,0.120,1.231
3405,fruit/vegetable juice;root vegetables,0.007,tropical fruit,0.094,0.001,0.164,1.750
3406,pork;newspapers,0.006,rolls/buns,0.179,0.001,0.226,1.268
3407,pork;rolls/buns,0.009,newspapers,0.077,0.001,0.135,1.749
3408,domestic eggs;hygiene articles,0.003,whole milk,0.241,0.002,0.484,2.011
3409,hygiene articles;whole milk,0.009,domestic eggs,0.055,0.002,0.170,3.079
